kmer_1,hash_1,kmer_2,hash_2,Sample
34,17224724884732768864,83,18013944037351944814,2
35,2379793402950495251,75,136722991234524675,2
36,15892778383353217070,66,11477460927505173610,2
37,17425011337704517250,69,6441623366838795670,2
38,15565849212518867773,80,4096295028467114993,2
39,6402007072346951084,66,11477460927505173610,2
40,13844542797650216369,84,2581367152911714769,2
41,15391955202317281330,85,6084991183225683895,2
42,13846999464118597909,69,6441623366838795670,2
43,7582945912580549339,72,3428922830584779483,2
44,16827615535862427968,77,11938090275578909784,2
45,16066327944140218788,71,5904242241651524553,2
46,2395553750679385177,72,3428922830584779483,2
47,18044492975016335869,82,5033927642953398711,2
48,3543689128582600125,78,15621556871798463513,2
49,6171022831742327706,74,15642981000571163608,2
50,2354060992461960062,83,18013944037351944814,2
51,6802644782652301751,82,5033927642953398711,2
52,11038305989643768301,82,5033927642953398711,2
53,3797386047958076120,81,13178765147130823064,2
54,18123314718304138022,79,4732825030602398498,2
55,5292125414827463616,80,4096295028467114993,2
56,2798704513109625030,84,2581367152911714769,2
57,12380312506691443213,84,2581367152911714769,2
58,16890941245840558147,84,2581367152911714769,2
59,15203136020779161327,85,6084991183225683895,2

0,3357886149483537293,44,128587351024406475,3
1,1848203721496191854,37,3375313174813526569,3
2,13504300579952421854,44,128587351024406475,3
3,16988119407760993070,51,15650188449480800298,3
4,11621782091770048173,39,2160068123208150635,3
5,11594605807781765064,43,2946516628454577461,3
6,567469618481885943,55,11633421608197846748,3
7,2494986287285633687,38,753718757597939573,3
8,5916628672639085102,41,6578934597971198046,3
9,6821706215134968317,46,975459858309004641,3
10,8766829337639868789,47,13349867221907807293,3
11,2808998555795428957,54,5350974958519522679,3
12,10720535918623549222,60,3919702137983447462,3
13,7377018798171961396,48,9660877110993857838,3
14,13900324916658731845,39,2160068123208150635,3
15,6798207959653076148,47,13349867221907807293,3
16,7710097754537737828,57,253493869359961672,3
17,14393607658302686402,44,128587351024406475,3
18,2646478292733598419,44,128587351024406475,3
19,2597727779030005895,50,16652323066442374529,3
20,15548966308772464469,45,4807648588498097817,3
21,17487079183807010115,49,12571186240724968711,3
22,16986030678557704435,62,7479031513084405168,3
23,18003922794332599311,49,12571186240724968711,3
24,5960800396786292316,57,253493869359961672,3
25,6711701904384523663,73,4115133146239243712,3
26,10358732780772570329,73,4115133146239243712,3
27,7132719620072835077,63,9935132994750960416,3
28,4176142108422175921,62,7479031513084405168,3
29,4010686476566483290,54,5350974958519522679,3
30,5161057512074822912,73,4115133146239243712,3
31,4061608049155637341,69,10953174867945102429,3
32,2721093264971461766,67,1188702736646328839,3
33,1826605624745062642,64,3878855341544961447,3
34,12164113998364547382,74,10038344957806874990,3
35,10517255544409962644,75,2744400345646185654,3
36,94930686008662620,69,10953174867945102429,3
37,3375313174813526569,66,7830885112230469412,3
38,753718757597939573,77,1180749805175736142,3
39,2160068123208150635,65,5894210116508384811,3
40,6328840265243869814,77,1180749805175736142,3
41,6578934597971198046,77,1180749805175736142,3
42,22899312520727947,73,4115133146239243712,3
43,2946516628454577461,82,7937729416362503221,3
44,128587351024406475,74,10038344957806874990,3
45,4807648588498097817,78,11432003832471540905,3
46,975459858309004641,75,2744400345646185654,3
47,13349867221907807293,82,7937729416362503221,3
48,9660877110993857838,77,1180749805175736142,3
49,12571186240724968711,75,2744400345646185654,3
50,16652323066442374529,78,11432003832471540905,3
51,15650188449480800298,85,16275092152318677626,3
52,4210332499036593914,78,11432003832471540905,3
53,1372879551875029214,79,10291921944862842327,3
54,5350974958519522679,81,4950941649205598771,3
55,11633421608197846748,83,15750062286559641520,3
56,1569989074061997876,83,15750062286559641520,3
57,253493869359961672,85,16275092152318677626,3
58,12721125542077674024,83,15750062286559641520,3
59,3425328129209840450,85,16275092152318677626,3

0,3678041544336430204,27,17529183921001124965,4
1,11999845681580491339,37,17215036672284715531,4
2,8692512864283493524,33,12193660512436933781,4
3,15664799734668194310,35,17041194951737853894,4
4,9526328482528115027,44,3196530452508983191,4
5,788411953387658620,45,4495986967778680248,4
6,416844671566836674,38,8515132248239416291,4
7,9369682400513294855,51,13545587200870785940,4
8,4334507967922256444,40,703700524535807802,4
9,16229371817599153920,34,17558028055219482818,4
10,7407829836664145898,38,8515132248239416291,4
11,9065045740555143374,39,7940114008360944623,4
12,7935059616627021264,47,13959152899393903057,4
13,5306435275497845776,44,3196530452508983191,4
14,18235219822762281290,64,3516961460559139182,4
15,15648018916852633950,56,17611903463308941439,4
16,9570363781718974645,53,16630366174117212836,4
17,4538264237540108625,47,13959152899393903057,4
18,5884058686880866204,54,10322669656880831638,4
19,10247714906679561878,54,10322669656880831638,4
20,14370353788362877775,66,18035794458151414229,4
21,13248171434771304029,49,5958297355946503837,4
22,2745852747322742441,57,12854868157876623877,4
23,16761783218483122610,60,736436230681940817,4
24,5904964762269678084,62,2674362844496091396,4
25,17573156556662166075,68,6121639585528943386,4
26,14748951991509067298,52,14799689316080355118,4
27,17529183921001124965,76,12771399792388719313,4
28,3058299401490880939,62,2674362844496091396,4
29,3996141968293421970,59,7855770761584976024,4
30,2139951782610098082,71,17667946297494626016,4
31,14281266200714967401,70,12059211648972747628,4
32,15181849543986683553,71,17667946297494626016,4
33,12193660512436933781,74,4904575063374190237,4
34,17558028055219482818,62,2674362844496091396,4
35,17041194951737853894,63,16069963658686603079,4
36,3131184407274625052,65,6178546357251741716,4
37,17215036672284715531,78,7768496261920768569,4
38,8515132248239416291,76,12771399792388719313,4
39,7940114008360944623,84,12843527052583013615,4
40,703700524535807802,67,5128091293967453370,4
41,6676954261604823854,68,6121639585528943386,4
42,728686082744660660,68,6121639585528943386,4
43,10768420716895831472,78,7768496261920768569,4
44,3196530452508983191,83,15977420515380934529,4
45,4495986967778680248,79,15986865571834341546,4
46,8232135383729234139,79,15986865571834341546,4
47,13959152899393903057,73,14098517959514839250,4
48,7357307547266758076,74,4904575063374190237,4
49,5958297355946503837,84,12843527052583013615,4
50,6419737970409472673,76,12771399792388719313,4
51,13545587200870785940,85,8264406544354468373,4
52,14799689316080355118,77,4450410574455032812,4
53,16630366174117212836,83,15977420515380934529,4
54,10322669656880831638,84,12843527052583013615,4
55,10558486169369055440,80,11337407628995816560,4
56,17611903463308941439,84,12843527052583013615,4
57,12854868157876623877,85,8264406544354468373,4
58,17210953795789597264,85,8264406544354468373,4
59,7855770761584976024,85,8264406544354468373,4

0,2909577468340151979,49,849870708997711331,5
1,6105282066066017465,40,3946944778007865633,5
2,16028256762191173213,33,1981823304604075729,5
3,2395395058690339783,41,7362692088896033253,5
4,12789613151762730183,41,7362692088896033253,5
5,7042098657070196574,32,16149786771473472118,5
6,15224359827439708551,42,15565509581201697439,5
7,12110151652872539767,34,17120513109750119293,5
8,11854851098339394463,42,15565509581201697439,5
9,11472094654249471289,48,6918447315195119977,5
10,9799246942888716938,42,15565509581201697439,5
11,10724074167519725580,39,18171246227197720581,5
12,7115183118582605383,49,849870708997711331,5
13,311212845628985233,59,2027048949361355735,5
14,14735214885420394224,43,14227563027122063337,5
15,8402478910256485548,44,17091630454497193338,5
16,15318151198725304941,66,16705305096991466317,5
17,13558483468382912189,56,1388354959827875463,5
18,11782237086812050057,53,14515593501424333067,5
19,14750616849975009683,69,2633226569021187041,5
20,5756401573283529373,54,12216863847078748346,5
21,10708407620860208806,47,15442033354548209194,5
22,15253147800185626559,58,8495234351791504621,5
23,13990639860662015342,60,3721271156358792818,5
24,8852731212538673057,61,13441713561846233472,5
25,10502812655215828496,51,13868320986669616139,5
26,363906725784937432,72,3594556184684417433,5
27,770944833224441041,71,425791704169823427,5
28,15486676275908043452,54,12216863847078748346,5
29,2561245393044053206,56,1388354959827875463,5
30,5999903838213615184,71,425791704169823427,5
31,11958389406334629731,71,425791704169823427,5
32,16149786771473472118,60,3721271156358792818,5
33,1981823304604075729,60,3721271156358792818,5
34,17120513109750119293,66,16705305096991466317,5
35,15074724687561171285,61,13441713561846233472,5
36,17638376774646712948,76,13587866895795143248,5
37,207696671415993218,81,5823235770380243655,5
38,11110055633506764664,78,12863664246450785712,5
39,18171246227197720581,79,16579561766488826933,5
40,3946944778007865633,72,3594556184684417433,5
41,7362692088896033253,70,4504629854024024071,5
42,15565509581201697439,79,16579561766488826933,5
43,14227563027122063337,78,12863664246450785712,5
44,17091630454497193338,85,7266066577187724395,5
45,10021870601087729506,71,425791704169823427,5
46,13723014350776502087,73,10697910430077419334,5
47,15442033354548209194,85,7266066577187724395,5
48,6918447315195119977,85,7266066577187724395,5
49,849870708997711331,84,15659592356674037217,5
50,5360548858383693061,79,16579561766488826933,5
51,13868320986669616139,85,7266066577187724395,5
52,14605185504406092216,78,12863664246450785712,5
53,14515593501424333067,81,5823235770380243655,5
54,12216863847078748346,79,16579561766488826933,5
55,14348904740480048480,84,15659592356674037217,5
56,1388354959827875463,83,13814486924806816463,5
57,7102051522202846020,82,8433370020979804252,5
58,8495234351791504621,84,15659592356674037217,5
59,2027048949361355735,84,15659592356674037217,5

0,15555484633662011866,43,4230622353947142610,6
1,786116910242427844,26,10110854737544700846,6
2,4840763785329308619,28,12975358736903495105,6
3,3021718590739774338,46,4823653000619356050,6
4,2676698981648469762,38,17337826454156593432,6
5,17363221906236479328,34,10567741316985509222,6
6,15048325980724056029,38,17337826454156593432,6
7,11547485150646721122,33,3969537883371225681,6
8,4296443521271534167,58,11043356540738048785,6
9,16987823379775949567,45,13564904910027135573,6
10,15869271963603149820,37,18150311832902272149,6
11,433813404914905691,54,18344878459698019059,6
12,14364823556616466492,57,7693129562104540709,6
13,7030979384670078635,49,14681148892198872585,6
14,12687601125700236002,54,18344878459698019059,6
15,10293066524849288040,65,3596659525761500042,6
16,6684517043811726632,41,993904217578107941,6
17,9173852487492597384,49,14681148892198872585,6
18,602019372876970158,51,4549668606698355932,6
19,630556633191571153,54,18344878459698019059,6
20,14590115425216995688,66,17237906524949957188,6
21,17808608781803886500,63,10275843114718895397,6
22,1199056012959294614,60,9131789742141351349,6
23,8736691578544617466,64,1664230891721611222,6
24,1238880982086045121,53,14503075428829875527,6
25,748670152946739392,52,18374142416839738496,6
26,10110854737544700846,55,9760922208265850564,6
27,8947139668261895176,77,3497309465323587594,6
28,12975358736903495105,67,16803675911779308894,6
29,5531938494052006652,66,17237906524949957188,6
30,5818777923147608457,62,9951266854991147456,6
31,17350657665514735972,71,11350282510010024399,6
32,4267463951868224636,75,17857474851296099884,6
33,3969537883371225681,83,281253538780962553,6
34,10567741316985509222,84,8317423338421156064,6
35,15314128908701519360,77,3497309465323587594,6
36,15387619452337978564,84,8317423338421156064,6
37,18150311832902272149,69,13513466285319460417,6
38,17337826454156593432,82,11316410247009323944,6
39,3891035831085545110,72,13557340080215653255,6
40,18331388585025394860,66,17237906524949957188,6
41,993904217578107941,76,13164054072288901125,6
42,4663551546615004924,68,1291965119499329009,6
43,4230622353947142610,82,11316410247009323944,6
44,6697309988125608964,69,13513466285319460417,6
45,13564904910027135573,79,17683226592254147139,6
46,4823653000619356050,82,11316410247009323944,6
47,11030924322853946132,72,13557340080215653255,6
48,7124129184446287296,74,2921686658828123506,6
49,14681148892198872585,78,12264277589352256019,6
50,10538994281489111845,78,12264277589352256019,6
51,4549668606698355932,76,13164054072288901125,6
52,18374142416839738496,77,3497309465323587594,6
53,14503075428829875527,85,11077458105630016455,6
54,18344878459698019059,84,8317423338421156064,6
55,9760922208265850564,83,281253538780962553,6
56,9205621441732891733,85,11077458105630016455,6
57,7693129562104540709,82,11316410247009323944,6
58,11043356540738048785,83,281253538780962553,6
59,1890674886123526565,84,8317423338421156064,6

0,9145581466871085732,32,5329959307187215073,7
1,7413813858139895898,40,10660720446007642330,7
2,5269966534192277402,28,17111947659554465230,7
3,5605504965457285316,53,9315604879222608209,7
4,7914634840404736424,45,4589747468830873760,7
5,15730648807841317077,53,9315604879222608209,7
6,207798529579882093,41,14524298624651031677,7
7,8241033111743993902,52,2291693024066773018,7
8,1987061723782399168,49,14230320490982001792,7
9,7797034203343573622,55,13465085390731299399,7
10,15228873730540351267,50,11400280447991785747,7
11,442805053016277550,44,420634643601568294,7
12,2601297741586112408,40,10660720446007642330,7
13,14601989699244305952,60,15179066164058512928,7
14,14565048778960490972,48,5272574202239861227,7
15,18260243617286043832,45,4589747468830873760,7
16,13318398263635085194,48,5272574202239861227,7
17,15632074842921463383,55,13465085390731299399,7
18,9767082669630890857,47,15107679519235474527,7
19,9340009411894742451,50,11400280447991785747,7
20,6767763996100754939,51,3856915123347160026,7
21,2846441077706441517,48,5272574202239861227,7
22,4659319929366691124,62,11252354788358929904,7
23,6051523310678628076,60,15179066164058512928,7
24,9193498543023740488,71,8997341089054409068,7
25,8929872666390940536,51,3856915123347160026,7
26,9235858947988039871,74,2542421467311384590,7
27,18426415826192480292,60,15179066164058512928,7
28,17111947659554465230,78,14413296386887442798,7
29,9970439617304531476,58,5250349836840472710,7
30,15269261705664869436,72,15893440532619044000,7
31,5505670525109520828,81,17240867683389000377,7
32,5329959307187215073,79,6015618557321830136,7
33,13937908167735559247,67,4927917887049594983,7
34,15825421835698369120,60,15179066164058512928,7
35,4991895830014430492,61,5051232597925406796,7
36,8362684175457742904,65,4230843992060944448,7
37,8917238782088303771,69,6741289965325161644,7
38,8708133339902264841,68,7752020204847934617,7
39,6055702856940317911,68,7752020204847934617,7
40,10660720446007642330,76,3254251570511842695,7
41,14524298624651031677,69,6741289965325161644,7
42,13074336264571763277,67,4927917887049594983,7
43,11090198524825811606,82,12318535682169451028,7
44,420634643601568294,82,12318535682169451028,7
45,4589747468830873760,77,8030113648039493513,7
46,1761069394785160287,74,2542421467311384590,7
47,15107679519235474527,76,3254251570511842695,7
48,5272574202239861227,73,7748231712183995311,7
49,14230320490982001792,77,8030113648039493513,7
50,11400280447991785747,83,8874866994371181845,7
51,3856915123347160026,79,6015618557321830136,7
52,2291693024066773018,82,12318535682169451028,7
53,9315604879222608209,83,8874866994371181845,7
54,4021409747779827149,83,8874866994371181845,7
55,13465085390731299399,82,12318535682169451028,7
56,15984535971251005912,83,8874866994371181845,7
57,16951482545515318658,85,12694125761487688743,7
58,5250349836840472710,85,12694125761487688743,7
59,13189633489269067822,85,12694125761487688743,7

0,9914966150877403976,30,1378969574549839755,8
1,3604196627543816164,43,14936018659604727545,8
2,17735556741390119970,39,16759289480351150625,8
3,7887838810619348669,53,8041265709001778718,8
4,5729396293385556597,54,17426114532801350259,8
5,5289924921483106691,55,7865786021920410795,8
6,5205088069416832534,35,17847874404201303596,8
7,11544013428440857828,39,16759289480351150625,8
8,3444098383273781851,54,17426114532801350259,8
9,4620397526577717963,58,11055347108319589060,8
10,3566681334979793162,45,10794332411962237233,8
11,18095881095165952525,40,11716066908883830533,8
12,10470126104236298459,59,9005478044114555605,8
13,2359013249351541247,43,14936018659604727545,8
14,10428495799240936740,55,7865786021920410795,8
15,5399162714434227981,40,11716066908883830533,8
16,6745465822165100969,61,1934133751889097256,8
17,6220144183950024769,46,11559918422222905922,8
18,17711326092727969069,56,17602160440777934152,8
19,10272762025806973270,49,7972942500593605588,8
20,146881059485334387,54,17426114532801350259,8
21,6111475489309511503,55,7865786021920410795,8
22,15457764577102545543,51,8370521250449738438,8
23,10098411552662409439,62,2959555906444080383,8
24,11686317164046450891,51,8370521250449738438,8
25,6223631698549485630,61,1934133751889097256,8
26,9341356127045821686,62,2959555906444080383,8
27,6857058308208812582,61,1934133751889097256,8
28,10848253583589833499,78,12464487606330751763,8
29,6638392469266597223,75,8543249881564439587,8
30,1378969574549839755,68,14742841379273276687,8
31,3805424112963984478,73,17633447712454269972,8
32,17968849805046102545,78,12464487606330751763,8
33,16092014187715127668,77,6367563839085372762,8
34,3370322370386479334,60,9133526205952055012,8
35,17847874404201303596,66,12230293696327755312,8
36,6052500496035571025,64,16490737327017636697,8
37,7121944277924290153,70,6176486291588746875,8
38,14577964750959019000,64,16490737327017636697,8
39,16759289480351150625,66,12230293696327755312,8
40,11716066908883830533,74,15209662607695386403,8
41,4154713324864920198,73,17633447712454269972,8
42,2512870214170865180,73,17633447712454269972,8
43,14936018659604727545,81,10604660916950963648,8
44,18107968676274308699,70,6176486291588746875,8
45,10794332411962237233,70,6176486291588746875,8
46,11559918422222905922,83,18257608275882219046,8
47,6551338182468572852,83,18257608275882219046,8
48,18416309141691552299,74,15209662607695386403,8
49,7972942500593605588,78,12464487606330751763,8
50,310824737632896056,75,8543249881564439587,8
51,8370521250449738438,83,18257608275882219046,8
52,3474550548043334848,81,10604660916950963648,8
53,8041265709001778718,83,18257608275882219046,8
54,17426114532801350259,82,10352589818260620323,8
55,7865786021920410795,82,10352589818260620323,8
56,17602160440777934152,81,10604660916950963648,8
57,60669689341769193,85,371404804023804361,8
58,11055347108319589060,83,18257608275882219046,8
59,9005478044114555605,84,13898177726536235088,8

0,6582352296233273589,36,4848128236454056190,9
1,16839979993295586854,30,379308067257822119,9
2,14775517040441228772,46,5534550553104481444,9
3,6085329396477376010,50,8702309292048807491,9
4,8142429388830905345,43,1398506762347709203,9
5,1077495705886848352,50,8702309292048807491,9
6,3448100806678387267,49,4536954554776665631,9
7,9850697379136965789,35,6746490650742230507,9
8,14636147157508868282,36,4848128236454056190,9
9,7380883932504219422,49,4536954554776665631,9
10,8639040329834687534,46,5534550553104481444,9
11,221350418075660089,55,9674379842145500403,9
12,4203368672194619738,57,12691145998148042968,9
13,10491528524987654664,45,801215796617508500,9
14,5449631346041189682,42,11664283170824987987,9
15,8173527575192450975,65,5138521017403876615,9
16,1314173256406123464,52,8037077487549088344,9
17,10667631429424493155,43,1398506762347709203,9
18,8356072322500038133,68,12608111156915507032,9
19,12364711397209670019,58,4900599426398690743,9
20,17927910184216987702,61,14983736694430040160,9
21,3771410168476262512,54,13527799233615690270,9
22,7903885840269850556,60,5608053619070240399,9
23,14242964348675011551,60,5608053619070240399,9
24,9508972892551715458,61,14983736694430040160,9
25,12348722984742050393,52,8037077487549088344,9
26,17085875317596047894,52,8037077487549088344,9
27,13246920264798780498,55,9674379842145500403,9
28,8859118705113566106,71,13560757897024768184,9
29,11827929193719087029,62,8690420410660585388,9
30,379308067257822119,73,18035144412447612896,9
31,6664278153061623009,59,2233545752990386016,9
32,291063336213113779,63,6228462816933837463,9
33,14877045095861112817,73,18035144412447612896,9
34,9254908114409286115,64,6245956958418745763,9
35,6746490650742230507,71,13560757897024768184,9
36,4848128236454056190,67,3815677801702088150,9
37,15385683491726465080,68,12608111156915507032,9
38,14671862174853030131,63,6228462816933837463,9
39,12110632364945374221,84,16515733564798458125,9
40,17358537574322195980,75,12209245023094154822,9
41,10372523299514856336,82,15998258203226781904,9
42,11664283170824987987,68,12608111156915507032,9
43,1398506762347709203,74,3363106734518675041,9
44,3451061070785379655,84,16515733564798458125,9
45,801215796617508500,72,4103607668000210458,9
46,5534550553104481444,71,13560757897024768184,9
47,3586648798643338596,75,12209245023094154822,9
48,8249318257621129562,77,2490279350837869320,9
49,4536954554776665631,78,1982704458057703213,9
50,8702309292048807491,77,2490279350837869320,9
51,11875045757330323189,76,5569716962535821845,9
52,8037077487549088344,79,2117888982738472945,9
53,6853865489741796101,84,16515733564798458125,9
54,13527799233615690270,82,15998258203226781904,9
55,9674379842145500403,80,13190865511997046075,9
56,1965112501398006569,81,2996913100879415553,9
57,12691145998148042968,85,6870936339785204496,9
58,4900599426398690743,84,16515733564798458125,9
59,2233545752990386016,85,6870936339785204496,9

0,10607958396331308697,33,1699667209682040905,10
1,17230984377599390869,28,3499344043237265552,10
2,13157095860661849190,42,243173536010733296,10
3,13675547161478037007,47,17893209573059833386,10
4,14145291593659932776,33,1699667209682040905,10
5,16160747280544629051,51,5836669254621552511,10
6,6246350095775778016,42,243173536010733296,10
7,8671120330719706522,37,15839285379308924138,10
8,8900911206392163941,40,3486789720353859151,10
9,15647016259014108948,58,9402532418871387536,10
10,15382752825589076806,45,5380454722703986900,10
11,18082527500162316011,40,3486789720353859151,10
12,6839120550373020317,40,3486789720353859151,10
13,13112528609890811648,48,14201674235398114817,10
14,2747608712310709140,43,5463255170300558327,10
15,12774937967008252023,46,6389796524992180471,10
16,17133033268961221971,51,5836669254621552511,10
17,14766923401672189085,67,7204008027661432063,10
18,7310887809336496746,55,928979322012308994,10
19,668741221765553325,52,4343590708433936033,10
20,10475366042366392035,53,17038735542472621251,10
21,4385733437653492071,57,13245249492468039805,10
22,11645410712076077249,48,14201674235398114817,10
23,980753064538870096,55,928979322012308994,10
24,67029914566088325,64,4811697742148104501,10
25,5227855512927605311,51,5836669254621552511,10
26,116583068872338050,53,17038735542472621251,10
27,8059568597369460722,77,11918941869384020980,10
28,3499344043237265552,60,9016120062960424992,10
29,13816682248180205450,55,928979322012308994,10
30,6721556392820525518,80,10971904815022638479,10
31,14249797343885202917,70,9412869523451131621,10
32,11264231960440391616,82,16670741481069118336,10
33,1699667209682040905,63,4973067253101273164,10
34,4104715499711010737,79,12515043359846441426,10
35,7090418999890663495,60,9016120062960424992,10
36,9861230037020923451,64,4811697742148104501,10
37,15839285379308924138,84,10752763241889744332,10
38,2138050957848957605,69,15445217597798498455,10
39,16873385611814740083,70,9412869523451131621,10
40,3486789720353859151,78,351147927199727471,10
41,8838081844236552408,74,9766558175899196574,10
42,243173536010733296,84,10752763241889744332,10
43,5463255170300558327,76,12912651515294170022,10
44,14564155754089107198,72,1181470685250804323,10
45,5380454722703986900,85,17498271162509623976,10
46,6389796524992180471,77,11918941869384020980,10
47,17893209573059833386,78,351147927199727471,10
48,14201674235398114817,74,9766558175899196574,10
49,10034829711446332504,83,15205788735388744222,10
50,4211561828916640687,78,351147927199727471,10
51,5836669254621552511,77,11918941869384020980,10
52,4343590708433936033,82,16670741481069118336,10
53,17038735542472621251,81,2755069958894612577,10
54,3962512761030738129,82,16670741481069118336,10
55,928979322012308994,82,16670741481069118336,10
56,12590563379784250078,83,15205788735388744222,10
57,13245249492468039805,84,10752763241889744332,10
58,9402532418871387536,84,10752763241889744332,10
59,11409621052374107887,84,10752763241889744332,10

0,7248426895449099258,30,728730049828637592,11
1,3103261045946996405,39,6098068024770042800,11
2,14601418584080448279,29,17414774126417428388,11
3,14344522727672298775,45,8133115207042766903,11
4,8068907904933817144,46,17709313560818660124,11
5,17563531664883500525,33,7965902455017297401,11
6,13696711349245248131,53,10208207573548929158,11
7,4937062364190866825,49,6356966341616428251,11
8,12744880227943504336,36,1963345507661436226,11
9,16183250699714040310,36,1963345507661436226,11
10,10762292427787543754,35,1027348812123285562,11
11,11547930495039407566,40,10293349900090879486,11
12,9031301713803321241,46,17709313560818660124,11
13,12813320163542439424,47,5731623712426299147,11
14,1495236416656460111,61,2385425005572872568,11
15,12894109180183067906,63,2504661250318548139,11
16,6181168170699197860,59,7718889220245178658,11
17,14638910352775743896,67,16867383938010331272,11
18,10734196975287510605,51,9607752607199408645,11
19,10932434682117993763,63,2504661250318548139,11
20,10327703405230190091,58,7752630692520033859,11
21,7723658305527817534,65,4072140890811991929,11
22,17885503746366396374,53,10208207573548929158,11
23,2550591577440715224,65,4072140890811991929,11
24,7606607857142283664,61,2385425005572872568,11
25,11623573684889607480,56,17791656476455985046,11
26,13932018730415284246,53,10208207573548929158,11
27,7033326257638561120,76,15894695512356158968,11
28,5113633413608847687,67,16867383938010331272,11
29,17414774126417428388,66,5400545908424523393,11
30,728730049828637592,74,12770703845037790936,11
31,13394346231434671058,74,12770703845037790936,11
32,16186466858112025770,63,2504661250318548139,11
33,7965902455017297401,76,15894695512356158968,11
34,18265901043488566109,70,14389855063400918383,11
35,1027348812123285562,61,2385425005572872568,11
36,1963345507661436226,71,17118948710400122316,11
