kmer_1,hash_1,kmer_2,hash_2,Sample
46,16413753068979803782,77,4247149933576658423,2
47,13092446201714769170,83,5455598433441621633,2
48,10082149361103215816,85,4407241902428674315,2
49,15707831174005730470,75,7051541613471988373,2
50,6332979691692293012,81,10790151178099212826,2
51,17062194727772094676,83,5455598433441621633,2
52,11142432801086840444,78,11724414876593886919,2
53,16225672866066017399,82,6718962971553194448,2
54,898704865020794051,80,13621087349002829813,2
55,15944843286415879301,82,6718962971553194448,2
56,9135695434584348333,85,4407241902428674315,2
57,14822545438722812597,82,6718962971553194448,2
58,5242964161562610150,83,5455598433441621633,2
59,12133971994587533572,85,4407241902428674315,2

0,15880686023121533694,38,10560278676383490091,3
1,15609583199241822527,26,5545887255629532646,3
2,7124336717475003851,41,239385044569779880,3
3,16337472928180636656,33,1915823882669684265,3
4,15336664733223358464,54,10647499992965903864,3
5,11837037574745114318,44,10596896819502458111,3
6,18119108355986336972,36,6485480911698246672,3
7,1697918866479671467,34,15462700917862554690,3
8,17462055253875560183,41,239385044569779880,3
9,15611511671472697989,45,1122206121222028849,3
10,4600365464212651623,52,10279700871982626987,3
11,18208125809445395018,60,12884999244251992557,3
12,17906949679327241124,37,1568412599281085538,3
13,3051381567574422777,62,11802716026582576509,3
14,6779375130545650504,60,12884999244251992557,3
15,11617427063667566325,45,1122206121222028849,3
16,8689169880843075770,62,11802716026582576509,3
17,653829596782062997,53,11501596582692780003,3
18,2589714816387219833,48,1192064880109809795,3
19,5659726627426356490,45,1122206121222028849,3
20,6475867389309750185,52,10279700871982626987,3
21,13329749917807560900,69,18300740678469784514,3
22,13848493298178040558,67,12509377720997970362,3
23,9062332184860028569,57,15953672487186036371,3
24,13651002741639360766,52,10279700871982626987,3
25,15312533100067793363,67,12509377720997970362,3
26,5545887255629532646,62,11802716026582576509,3
27,16889336728299431242,61,12494162748944481814,3
28,17346299108105225844,54,10647499992965903864,3
29,3076632673223902520,75,5518481387061977082,3
30,8540301428165272841,66,12145595739399095158,3
31,3352760354481538905,61,12494162748944481814,3
32,4741289383813905914,73,9170292132301648900,3
33,1915823882669684265,60,12884999244251992557,3
34,15462700917862554690,63,1270816839976694763,3
35,1262877794974999035,65,12835606937983928780,3
36,6485480911698246672,69,18300740678469784514,3
37,1568412599281085538,80,6855658358152983408,3
38,10560278676383490091,70,15071003848119055799,3
39,13144853349354102160,79,3573471947256595532,3
40,17926613563684380822,77,2072393854912152020,3
41,239385044569779880,71,9459364872093109009,3
42,9255440038060998681,70,15071003848119055799,3
43,6469836953276939593,77,2072393854912152020,3
44,10596896819502458111,75,5518481387061977082,3
45,1122206121222028849,75,5518481387061977082,3
46,11748126810991272949,81,12339105998417416653,3
47,12152578417975170174,84,16648154972047865808,3
48,1192064880109809795,74,4782372932745704340,3
49,11056307456502237309,76,2179207683923485462,3
50,700066268657886559,80,6855658358152983408,3
51,8659057070636705204,78,2637113048414742271,3
52,10279700871982626987,84,16648154972047865808,3
53,11501596582692780003,79,3573471947256595532,3
54,10647499992965903864,79,3573471947256595532,3
55,14186554663444700311,80,6855658358152983408,3
56,16151583465046075417,82,15545814594444042088,3
57,15953672487186036371,84,16648154972047865808,3
58,897329519679750,84,16648154972047865808,3
59,16100876388708580715,84,16648154972047865808,3

0,10200215866813264326,48,12778871082968873760,4
1,3607880958755070096,47,18130169185626255558,4
2,15658345303744074353,35,2993087759942007324,4
3,11651182913821870943,52,8692793017392498073,4
4,5545436223249665020,35,2993087759942007324,4
5,16388153553947836110,38,1863492289137330696,4
6,770825538506199648,44,318959906750525256,4
7,10824532561303451420,43,13749744542752879848,4
8,2430701230403688622,55,4730230810493400454,4
9,10905412890484924360,38,1863492289137330696,4
10,6554313767683280936,38,1863492289137330696,4
11,12959919082097720728,58,14456470346251653566,4
12,16760979144353507795,61,12416067866325155438,4
13,14670859744277777961,54,7165094452984189479,4
14,9818131356214909121,60,1985176236814420469,4
15,9485832069479917686,54,7165094452984189479,4
16,1290627691264007475,50,9651079159897283458,4
17,11892746798470935649,47,18130169185626255558,4
18,5208287418579266426,45,4891052244058245037,4
19,3732625415598020737,61,12416067866325155438,4
20,10956427095027867289,47,18130169185626255558,4
21,3111563749336544962,48,12778871082968873760,4
22,9387337365925266789,70,17976356874959723226,4
23,2447797734855661529,56,1747428043273226172,4
24,17575683396186479961,59,12491898796235924088,4
25,740808808316370199,53,1916376825202680254,4
26,5856094681885123366,52,8692793017392498073,4
27,3351499107015673327,61,12416067866325155438,4
28,3488864099651713799,56,1747428043273226172,4
29,5614483160869237768,69,5667888003247562963,4
30,6921977542385056269,80,7760369414358730483,4
31,16770128109218530441,76,511789691629189459,4
32,5426929139430784920,68,17019122650659688536,4
33,15710230943969380578,72,13194033153889583483,4
34,560885158423454126,71,5599468392200212792,4
35,2993087759942007324,61,12416067866325155438,4
36,998581291744080387,70,17976356874959723226,4
37,14437624275728519973,68,17019122650659688536,4
38,1863492289137330696,83,14640074716322375844,4
39,16369459691734424951,64,15591946644296297720,4
40,12532036691600133347,71,5599468392200212792,4
41,7175868379467597371,69,5667888003247562963,4
42,9805272145671117531,76,511789691629189459,4
43,13749744542752879848,82,8799744821616091274,4
44,318959906750525256,83,14640074716322375844,4
45,4891052244058245037,82,8799744821616091274,4
46,14416270407970829088,81,8034327501862196286,4
47,18130169185626255558,73,10693659869458918655,4
48,12778871082968873760,80,7760369414358730483,4
49,10773533487605980919,85,17094280771338498160,4
50,9651079159897283458,79,16623721263430246974,4
51,1307095852266005759,83,14640074716322375844,4
52,8692793017392498073,77,6898967037161276794,4
53,1916376825202680254,83,14640074716322375844,4
54,7165094452984189479,79,16623721263430246974,4
55,4730230810493400454,85,17094280771338498160,4
56,1747428043273226172,83,14640074716322375844,4
57,17636215375086634381,84,1821303762464618939,4
58,14456470346251653566,85,17094280771338498160,4
59,12491898796235924088,84,1821303762464618939,4

0,12963832998755382523,46,17914397382718647927,5
1,5826980528883845092,32,13335989828664562999,5
2,7184996213935147450,42,13385543395578119949,5
3,7762625771524176721,30,10410538814790360234,5
4,8524610960921016714,45,1961034550959195996,5
5,5667304239890143382,55,16537530353816501870,5
6,3242747095159682761,39,7717801829904238010,5
7,5324624968171577584,46,17914397382718647927,5
8,15342792880264193268,48,10741461182615328683,5
9,9076763024446280079,51,16635860102076105440,5
10,14997373764712218490,47,3470930623266896749,5
11,11282281406908343235,37,1781542051607109938,5
12,14943766870296860098,49,9690661355275589463,5
13,6315633517351677747,45,1961034550959195996,5
14,6434859552809444414,41,5335075396183373650,5
15,2063486512131729647,41,5335075396183373650,5
16,8229440997562774322,45,1961034550959195996,5
17,8823654143305265627,67,7706595605845575235,5
18,12473406148875935606,47,3470930623266896749,5
19,18233195799453724510,46,17914397382718647927,5
20,9205327240180390591,62,10696201596101209308,5
21,3978820191102684046,69,3071193691695510963,5
22,17832289738328028093,64,9318238922359011001,5
23,2513001846243376022,61,11403796665253877894,5
24,10697305233673984549,71,7004983968469500805,5
25,2243348183120406658,69,3071193691695510963,5
26,5645320771161302879,68,3221642800506584533,5
27,17188537701141271485,52,9103785264874624456,5
28,8150204773178325108,75,17186807395140531907,5
29,8036169680131022940,69,3071193691695510963,5
30,10410538814790360234,65,16844217295712570983,5
31,8610392512651712287,75,17186807395140531907,5
32,13335989828664562999,64,9318238922359011001,5
33,11063236843634461634,74,213092851963747104,5
34,16654382854490881285,62,10696201596101209308,5
35,3718499569593532229,74,213092851963747104,5
36,8733467939880189624,66,11116849578329355718,5
37,1781542051607109938,84,7505168945501085443,5
38,5713255592981892998,70,9964493518800003494,5
39,7717801829904238010,69,3071193691695510963,5
40,14355583857196702104,71,7004983968469500805,5
41,5335075396183373650,80,14228397019646477136,5
42,13385543395578119949,70,9964493518800003494,5
43,10496109039332818847,81,8643454594433489905,5
44,13410332924039653561,73,1411427362812419411,5
45,1961034550959195996,84,7505168945501085443,5
46,17914397382718647927,74,213092851963747104,5
47,3470930623266896749,77,17130263170021461247,5
48,10741461182615328683,85,130733005349193912,5
49,9690661355275589463,78,16348043825013264097,5
50,10263737999936221116,81,8643454594433489905,5
51,16635860102076105440,83,9894773041543757642,5
52,9103785264874624456,79,12178555919027540184,5
53,13776219312598131973,85,130733005349193912,5
54,12015585738817028932,80,14228397019646477136,5
55,16537530353816501870,81,8643454594433489905,5
56,11106739806261511623,85,130733005349193912,5
57,8732858970664120236,85,130733005349193912,5
58,17551652216146695445,84,7505168945501085443,5
59,3923904018592475690,85,130733005349193912,5

0,11237486130192506355,32,2344851304179994900,6
1,5120674732636885364,29,16723103297816225452,6
2,15342127608906019505,30,12778026442305676870,6
3,4416370347511265559,38,14474837964959426153,6
4,3580738073867044311,48,7233716738590352244,6
5,2251043810121816174,30,12778026442305676870,6
6,3294751076780502401,34,11057707398643394271,6
7,992815991438536989,32,2344851304179994900,6
8,14910937436678494830,33,4046645821415062478,6
9,3907753877926036127,56,16468766656068298067,6
10,9399659381842127895,44,11998013375915852949,6
11,14977814708300312427,36,1008796515168621142,6
12,15454050857848351315,55,16080685478322590805,6
13,5643329274958134192,47,1213582899386111005,6
14,12463866481594180162,49,10819775338136877637,6
15,5272434824589286084,40,4787084535313231717,6
16,694987162443016159,54,4694884787887227858,6
17,13206132114467832464,53,12100698269348269205,6
18,9526645675625299488,59,8312690486105969306,6
19,12445390587942194224,49,10819775338136877637,6
20,125935582296084334,54,4694884787887227858,6
21,6298197694918132002,70,13645600967525667212,6
22,2883157421688450251,56,16468766656068298067,6
23,7995525587464643701,56,16468766656068298067,6
24,14023850265309252351,58,12491875531732736450,6
25,13119456685185015768,59,8312690486105969306,6
26,5204030952861140006,75,13534517877545654695,6
27,18176749170685481453,60,16332801142773925081,6
28,16348360756218587484,61,2732016460685275065,6
29,16723103297816225452,78,14480515156498063734,6
30,12778026442305676870,57,1152760060319173802,6
31,8711777293365499804,68,11410712753830898603,6
32,2344851304179994900,74,13756319175226333639,6
33,4046645821415062478,71,1999544693670716550,6
34,11057707398643394271,74,13756319175226333639,6
35,8199731606352242276,73,15524935522288786727,6
36,1008796515168621142,68,11410712753830898603,6
37,3058757031616791113,71,1999544693670716550,6
38,14474837964959426153,73,15524935522288786727,6
39,11089277057301849016,74,13756319175226333639,6
40,4787084535313231717,68,11410712753830898603,6
41,756964099007547032,67,16074841572762678466,6
42,10960877099507718247,67,16074841572762678466,6
43,3909160650629924242,80,13930746198669486278,6
44,11998013375915852949,76,9023394187136351138,6
45,11635404503987486,80,13930746198669486278,6
46,17358882683959733385,73,15524935522288786727,6
47,1213582899386111005,72,2274767664333042991,6
48,7233716738590352244,81,11269875611261164634,6
49,10819775338136877637,76,9023394187136351138,6
50,12225577868052561595,75,13534517877545654695,6
51,15751238853297764265,79,14039005262839397828,6
52,15343699668513969085,79,14039005262839397828,6
53,12100698269348269205,85,3964613478753666187,6
54,4694884787887227858,79,14039005262839397828,6
55,16080685478322590805,83,18410534521763093055,6
56,16468766656068298067,83,18410534521763093055,6
57,1152760060319173802,82,12662426109036309580,6
58,12491875531732736450,83,18410534521763093055,6
59,8312690486105969306,85,3964613478753666187,6

0,15125940365326181088,26,6151652710439196215,7
1,15043124031618884681,35,4585826447862094519,7
2,12278583607664008424,31,8023973340309182611,7
3,8881637208978348638,47,6182827779618244453,7
4,15021501246678034383,40,6893207934054166492,7
5,4214657553091344973,53,8770430356389203470,7
6,2063097966355619572,35,4585826447862094519,7
7,4113996535660589070,35,4585826447862094519,7
8,2333092424977396688,33,4823814294032478926,7
9,6216366780693875783,57,5573773123375691067,7
10,7730479984457224709,40,6893207934054166492,7
11,15994162833116270817,58,12597325718189748886,7
12,6899193432113963588,41,9762402061321216641,7
13,10994163016153828787,48,12876595311299488803,7
14,12111178263284882737,56,13289062928330515009,7
15,14104689713423742190,52,11460621451096862277,7
16,15537714473494577781,41,9762402061321216641,7
17,15101076845214314354,56,13289062928330515009,7
18,12773611429889928941,53,8770430356389203470,7
19,17404697327949589223,57,5573773123375691067,7
20,1297377250383488807,63,7195722640997027298,7
21,8038549482726686139,69,4947391523314632152,7
22,8408194749210494696,51,17857755691610874751,7
23,16013177477739462819,52,11460621451096862277,7
24,10985986465346572753,54,2320005935762252823,7
25,3220691201861593119,64,4513142834121345806,7
26,6151652710439196215,55,8011205473082462175,7
27,11622146150642957737,64,4513142834121345806,7
28,10269372132778738710,69,4947391523314632152,7
29,1453222593949527470,64,4513142834121345806,7
30,2741897019444184756,64,4513142834121345806,7
31,8023973340309182611,61,5150907191040820569,7
32,4062220070875790952,68,9916557284604599185,7
33,4823814294032478926,63,7195722640997027298,7
34,9400716988133937918,67,17167568809507027700,7
35,4585826447862094519,60,7272209177222314743,7
36,2812006829978364478,66,14804622608250495796,7
37,7184528216907348480,79,10452968676576060251,7
38,11050273931031358630,83,9719276454689634702,7
39,8102690954489446611,64,4513142834121345806,7
40,6893207934054166492,69,4947391523314632152,7
41,9762402061321216641,70,9077864353309836497,7
42,15603134823387756469,78,6828602631124286562,7
43,10786268285435302489,84,7883234599620334621,7
44,10938845129086459913,83,9719276454689634702,7
45,7276969708600681334,83,9719276454689634702,7
46,4511987760845942680,75,1361113742224329191,7
47,6182827779618244453,84,7883234599620334621,7
48,12876595311299488803,85,9709972628229108114,7
49,6970743711916870111,85,9709972628229108114,7
50,3329832861698553244,85,9709972628229108114,7
51,17857755691610874751,76,5839508374518251745,7
52,11460621451096862277,79,10452968676576060251,7
53,8770430356389203470,85,9709972628229108114,7
54,2320005935762252823,85,9709972628229108114,7
55,8011205473082462175,83,9719276454689634702,7
56,13289062928330515009,82,8874270900137126622,7
57,5573773123375691067,84,7883234599620334621,7
58,12597325718189748886,84,7883234599620334621,7
59,1288955849287418644,85,9709972628229108114,7

0,17019502132773725109,35,16871985478584315893,8
1,13860486077350046226,30,12462100441958570962,8
2,7599365436418564274,32,9116619748752440069,8
3,7329520673365756918,29,5502518342483595250,8
4,5272106905747009104,39,16304484782406976255,8
5,17654213886373780623,55,12573082733049320605,8
6,3680292486795780893,31,12325138194588323601,8
7,11029177085285291683,42,13311090599160168794,8
8,17059530705338281696,40,1170633594676761977,8
9,7912328240622104774,36,14889308816686894660,8
10,7597466713811577038,37,6555536500058288087,8
11,15531466428404912014,55,12573082733049320605,8
12,7317659256858487256,54,13175124386514892621,8
13,16608295308034905931,49,16162889922205298004,8
14,12033622435915949918,48,13028370314924401913,8
15,18227885450387248681,40,1170633594676761977,8
16,14663427633039967715,46,14160966341960875421,8
17,12505704983724050943,42,13311090599160168794,8
18,8158593541089258068,43,8497819700552089527,8
19,9517121833401537800,48,13028370314924401913,8
20,17718727544030363952,52,2766771548817252522,8
21,5217195814610835898,54,13175124386514892621,8
22,15585525844929812993,56,7172936893286475393,8
23,153106667900405428,54,13175124386514892621,8
24,3574867273053689282,49,16162889922205298004,8
25,17658764119653571893,51,17964249443419023449,8
26,3348902010939891553,72,464124076177936115,8
27,10818160861774905328,59,3609080337990643922,8
28,3777752991179840577,63,2355635519396516650,8
29,5502518342483595250,76,4781082387788614446,8
30,12462100441958570962,77,14153790463930066938,8
31,12325138194588323601,66,2235084229934672346,8
32,9116619748752440069,59,3609080337990643922,8
33,18006831827448889970,71,18349940582374808405,8
34,981080620119089356,62,11766366152317189136,8
35,16871985478584315893,68,16608668538791833606,8
36,14889308816686894660,76,4781082387788614446,8
37,6555536500058288087,68,16608668538791833606,8
38,4243628795718470952,82,11587283539293219336,8
39,16304484782406976255,64,11339443139815725640,8
40,1170633594676761977,66,2235084229934672346,8
41,15257484406788722058,85,2413396338071948204,8
42,13311090599160168794,81,922174776192653781,8
43,8497819700552089527,74,1578143601842391829,8
44,13564814784967730807,82,11587283539293219336,8
45,15575892030375466257,77,14153790463930066938,8
46,14160966341960875421,81,922174776192653781,8
47,1852363442597627800,73,6427083824906800449,8
48,13028370314924401913,82,11587283539293219336,8
49,16162889922205298004,84,3632537251968922685,8
50,16114899105345734450,79,4834667162612217334,8
51,17964249443419023449,82,11587283539293219336,8
52,2766771548817252522,85,2413396338071948204,8
53,7551338831021587280,81,922174776192653781,8
54,13175124386514892621,82,11587283539293219336,8
55,12573082733049320605,81,922174776192653781,8
56,7172936893286475393,84,3632537251968922685,8
57,5255760340115880449,84,3632537251968922685,8
58,12589849255667708571,83,10780925124656843879,8
59,3609080337990643922,85,2413396338071948204,8

0,13104489967127114211,43,9349469715465910853,9
1,385739646604868787,43,9349469715465910853,9
2,15106322934408371252,46,14225925824293529992,9
3,5565956471815105665,49,14516186096688300045,9
4,12139273135696402950,35,7978380327997720957,9
5,12903970217553023464,44,5745388972714664472,9
6,9561285217302894949,35,7978380327997720957,9
7,8218759034030584525,33,9380914155083185001,9
8,5733859253896878839,33,9380914155083185001,9
9,5946096338956201895,50,7274581244064455145,9
10,9155172711572825021,53,1329388474413850388,9
11,5980520921624383501,48,3835287348256276838,9
12,10243815316561187742,54,2391121931947180674,9
13,2585445341292268943,40,4707222641987494729,9
14,10703960046341064205,61,8804011142777213982,9
15,4265034974297475031,65,4576157011590043803,9
16,17589297718425105710,66,17763522136426400822,9
17,7290043227833460743,42,410254202790739002,9
18,8704549648284648766,54,2391121931947180674,9
19,9303981047871317787,67,5881086725352023548,9
20,15341194598030219247,64,3725780880971354925,9
21,8331245986739875105,46,14225925824293529992,9
22,5226069273137592972,50,7274581244064455145,9
23,14129562840866914517,72,2367412127312435098,9
24,15373124324294243962,56,18438983895335681806,9
25,13782194876741587642,72,2367412127312435098,9
26,2838465415260199049,56,18438983895335681806,9
27,2463080609667335771,54,2391121931947180674,9
28,8611109628431503964,61,8804011142777213982,9
29,14090821978632707313,60,17428279878190316593,9
30,2386051657632142616,77,6686723839272953388,9
31,827947251820448539,58,6463819961018718496,9
32,18224235452629550077,60,17428279878190316593,9
33,9380914155083185001,64,3725780880971354925,9
34,2355141810927231392,67,5881086725352023548,9
35,7978380327997720957,69,14484545990903082750,9
36,11694922602278263677,71,8025101110435824240,9
37,12269612896363293768,72,2367412127312435098,9
38,281263273497103107,67,5881086725352023548,9
39,8286322817500141918,65,4576157011590043803,9
40,4707222641987494729,73,11332417976140039870,9
41,9062013634830753956,74,9000879084259428074,9
42,410254202790739002,82,12444426724526314779,9
43,9349469715465910853,72,2367412127312435098,9
44,5745388972714664472,79,11143751132100211946,9
45,17246939174368212515,72,2367412127312435098,9
46,14225925824293529992,79,11143751132100211946,9
47,12417733267646100675,73,11332417976140039870,9
48,3835287348256276838,77,6686723839272953388,9
49,14516186096688300045,74,9000879084259428074,9
50,7274581244064455145,80,18332690771205428085,9
51,866066714826574262,81,16029177719921879349,9
52,9292245091767293064,82,12444426724526314779,9
53,1329388474413850388,81,16029177719921879349,9
54,2391121931947180674,81,16029177719921879349,9
55,14340679829593914785,81,16029177719921879349,9
56,18438983895335681806,84,16870446964392682840,9
57,4726026674408329787,85,13648714808226290564,9
58,6463819961018718496,85,13648714808226290564,9
59,5054394142448667571,84,16870446964392682840,9

0,8839957661112191939,30,4094032371064851904,10
1,16983144899195523733,40,16298257184068752996,10
2,60732083827123515,37,10097602335672601957,10
3,253211988684755182,38,11123250581488925774,10
4,16031685625203772418,31,1785159058429614786,10
5,6254312375450918741,40,16298257184068752996,10
6,1329735211301928881,50,15983602589304316377,10
7,728522089101745662,57,9443722719694706606,10
8,15803328596998690023,58,13657255976724372557,10
9,15994636429154410043,43,10551426646646314889,10
10,15966270791805944726,54,12082536894827850276,10
11,16088901297174653243,58,13657255976724372557,10
12,5082351560162155794,44,434512586794594529,10
13,1045960623866555930,46,10552467628956068155,10
14,9445183068941734536,55,5073228057966901675,10
15,7434676135319045555,44,434512586794594529,10
16,17150424699898988327,42,5117486876387807517,10
17,13456691887698634410,54,12082536894827850276,10
18,5862778520780114393,49,15457550027900158084,10
19,9037416446959942508,68,1146462078794444376,10
20,14700253636664305566,68,1146462078794444376,10
21,1368931550760516525,68,1146462078794444376,10
22,9841075095173460124,60,11987994264665482465,10
23,4295631583199097518,73,4174978030202661705,10
24,15176508005917658469,66,7559795348219370469,10
25,3915061390621480774,55,5073228057966901675,10
26,16133638156420337612,64,18130175201830923354,10
27,7970468478101601611,66,7559795348219370469,10
28,15519660236093023075,61,10081830768729425326,10
29,15403716101819577372,78,11175183561210743913,10
30,4094032371064851904,59,12341539564913331678,10
31,1785159058429614786,61,10081830768729425326,10
32,13132019883136402386,71,9544399125346155093,10
33,8157297962381578264,68,1146462078794444376,10
34,11809751673471647561,71,9544399125346155093,10
35,5340673263448191699,62,2845091280413734698,10
36,16795525870869582106,68,1146462078794444376,10
37,10097602335672601957,75,998599607099179917,10
38,11123250581488925774,71,9544399125346155093,10
39,9052627958406893881,83,2518821541044864615,10
40,16298257184068752996,65,15198492476230349425,10
41,16366498785745018979,84,1024664588765442316,10
42,5117486876387807517,74,5042142577604239446,10
43,10551426646646314889,78,11175183561210743913,10
44,434512586794594529,69,5121936292370577486,10
45,15453941647172367946,83,2518821541044864615,10
46,10552467628956068155,79,103655444173341907,10
47,10442086242809788111,76,6538808253175482915,10
48,5484976141154777662,83,2518821541044864615,10
49,15457550027900158084,84,1024664588765442316,10
50,15983602589304316377,78,11175183561210743913,10
51,4000851438281005308,84,1024664588765442316,10
52,4415500742156672404,77,396209848659151599,10
53,9798190808759707383,85,3844616800063794221,10
54,12082536894827850276,82,18060649863685571325,10
55,5073228057966901675,82,18060649863685571325,10
56,3965503229429078758,81,7228460076411807683,10
57,9443722719694706606,84,1024664588765442316,10
58,13657255976724372557,84,1024664588765442316,10
59,12341539564913331678,85,3844616800063794221,10

0,8286200903344780860,43,31793125974110876,11
1,7102766571517921499,43,31793125974110876,11
2,3291266242799650759,33,550229831728799485,11
3,13358553297097636566,36,16874538019235889820,11
4,2357960683312774679,47,16763238437261840160,11
5,8358252717977769619,45,3301064706143907451,11
6,3560899756931571712,34,446936349428547896,11
7,4027793306999901076,55,10144277182212465296,11
8,2606888349248560905,55,10144277182212465296,11
9,18010511277209845970,40,5446288146302829531,11
10,2951571230643358586,35,5299390758791672975,11
11,6540605184238614933,43,31793125974110876,11
12,5362361092703838500,43,31793125974110876,11
13,11240261326356389440,55,10144277182212465296,11
14,16695932046130374561,60,1200735271645161979,11
15,891334301480946042,48,7566257561642908735,11
16,17856574803412244020,46,5583637292717114509,11
17,15990864193030747059,67,9492977045647070333,11
18,5735282368638824902,51,14541592390127947107,11
19,2009779643915862371,69,17990438115207151986,11
20,962056312361559572,49,16245272724897533362,11
21,6553692067952688527,65,13488704577865397885,11
22,16821588894423776487,67,9492977045647070333,11
23,10179407774413778205,59,10919519280952586131,11
24,15362618314883438194,64,7092471200207243158,11
25,12599810503620037302,67,9492977045647070333,11
26,6857511333469564820,65,13488704577865397885,11
27,7762099111145440895,59,10919519280952586131,11
28,6999578910535215536,74,4116979347344086198,11
29,9256829822305111235,71,11197048067197031937,11
30,15392594232297477431,57,11512471191517094452,11
31,4324336250288420760,80,2784831820161704463,11
32,1573062959255492817,63,13317481495946483783,11
33,550229831728799485,60,1200735271645161979,11
34,446936349428547896,72,15656067227828394851,11
35,5299390758791672975,72,15656067227828394851,11
