kmer_1,hash_1,kmer_2,hash_2,Sample
203,667092290,235,674016315,1
204,520885515,236,548581613,1
205,1009800238,237,46842805,1
206,817975483,238,187371221,1
207,50676462,239,749484887,1
208,202705848,240,850455903,1
209,810823393,258,256100096,1
210,22068100,235,674016315,1
211,88272403,236,548581613,1
212,353089613,237,46842805,1
213,338616630,238,187371221,1
214,280724699,252,524350524,1
215,49156975,253,1023660273,1
216,196627901,254,873415623,1
217,786511607,255,272437020,1
218,998562783,256,16006256,1
219,773025660,261,284278827,1
220,944618993,262,63373484,1
221,557250502,261,284278827,1
222,81518362,253,1023660273,1
223,326073448,263,253493938,1
224,230551968,264,1013975753,1
225,922207874,270,11311580,1
226,467606027,271,45246322,1
227,796682284,253,1023660273,1
228,1039245490,273,723941161,1
229,935756490,255,272437020,1
230,521800491,256,16006256,1
231,1013460140,257,64025024,1
232,832615088,272,180985290,1
233,109234883,278,433890853,1
234,436939534,279,661821588,1
235,674016315,262,63373484,1
236,548581613,263,253493938,1
237,46842805,264,1013975753,1
238,187371221,265,834677542,1
239,749484887,288,575913008,1
240,850455903,289,156168387,1
241,180598141,276,161335906,1
242,722392564,277,645343625,1
243,742086608,278,433890853,1
244,820862784,279,661821588,1
245,62225667,284,174216124,1
246,248902671,285,696864496,1
247,995610685,286,639974339,1
248,761217268,287,412413708,1
249,897385424,274,748280998,1
250,368316227,284,174216124,1
251,399523087,285,696864496,1
252,524350524,286,639974339,1
253,1023660273,287,412413708,1
254,873415623,288,575913008,1
255,272437020,289,156168387,1
256,16006256,290,624673548,1
257,64025024,291,351210546,1
258,256100096,283,848860399,1
259,1024400386,293,250659620,1
260,876376074,307,192975853,1
261,284278827,309,940130004,1
262,63373484,310,539294545,1
263,253493938,311,9694534,1
264,1013975753,312,38778138,1
265,834677542,313,155112554,1
266,117484697,314,620450217,1
267,469938791,315,334317220,1
268,806013341,316,263527058,1
269,2827895,317,1054108234,1
270,11311580,319,759604386,1
271,45246322,320,890933897,1
272,180985290,321,342510116,1
273,723941161,322,296298642,1
274,748280998,301,52738057,1
275,845640344,305,616040766,1
276,161335906,306,316679419,1
277,645343625,313,155112554,1
278,433890853,327,614615856,1
279,661821588,328,310979779,1
280,499802707,318,995207464,1
281,925469006,325,709502131,1
282,480650555,326,690524876,1
283,848860399,327,614615856,1
284,174216124,328,310979779,1
285,696864496,329,170177293,1
286,639974339,330,680709172,1
287,412413708,331,575353041,1
288,575913008,332,153928519,1
289,156168387,333,615714076,1
290,624673548,334,315372656,1
291,351210546,335,187748800,1
292,331100361,336,750995200,1
293,250659620,337,856497155,1
294,1002638482,338,204763149,1
295,789328459,330,680709172,1
296,1009830190,331,575353041,1
297,818095288,332,153928519,1
298,51155680,333,615714076,1
299,204622720,334,315372656,1
300,818490882,335,187748800,1
301,52738057,336,750995200,1
302,210952228,337,856497155,1
303,843808915,338,204763149,1
304,154010191,339,819052597,1
305,616040766,331,575353041,1
306,316679419,332,153928519,1
307,192975853,333,615714076,1
308,771903413,334,315372656,1
309,940130004,356,259839499,1
310,539294545,357,1039357996,1
311,9694534,356,259839499,1
312,38778138,357,1039357996,1
313,155112554,360,1020660517,1
314,620450217,341,219939678,1
315,334317220,362,224440915,1
316,263527058,363,897763662,1
317,1054108234,351,904126261,1
318,995207464,352,395279574,1
319,759604386,353,507376472,1
320,890933897,354,955764064,1
321,342510116,355,601830786,1
322,296298642,350,226031565,1
323,111452747,357,1039357996,1
324,445810988,362,224440915,1
325,709502131,353,507376472,1
326,690524876,358,936206514,1
327,614615856,356,259839499,1
328,310979779,357,1039357996,1
329,170177293,358,936206514,1
330,680709172,359,523600585,1
331,575353041,363,897763662,1
332,153928519,364,369829176,1
333,615714076,365,405574883,1
334,315372656,366,548557710,1
335,187748800,360,1020660517,1
336,750995200,365,405574883,1
337,856497155,369,747955077,1
338,204763149,367,46747192,1
339,819052597,368,186988769,1
340,54984919,386,100203632,1
341,219939678,387,400814529,1
342,879758712,388,529516292,1
343,297809379,389,1044323344,1
344,117495695,389,1044323344,1
345,469982781,372,624484696,1
346,806189303,388,529516292,1
347,3531743,389,1044323344,1
348,14126972,390,956067907,1
349,56507891,376,954292319,1
350,226031565,377,595943806,1
351,904126261,378,236291576,1
352,395279574,394,1013990337,1
353,507376472,395,834735876,1
354,955764064,396,117718034,1
355,601830786,397,470872137,1
356,259839499,382,361101564,1
357,1039357996,383,370664433,1
358,936206514,384,408915911,1
359,523600585,385,561921820,1
360,1020660517,403,251958523,1
361,861416596,407,76872467,1
362,224440915,388,529516292,1
363,897763662,409,156217649,1
364,369829176,390,956067907,1
365,405574883,391,603046159,1
366,548557710,409,156217649,1
367,46747192,410,624870597,1
368,186988769,411,351998743,1
369,747955077,412,334253150,1
370,844336661,413,263270777,1
371,156121174,405,810110897,1
372,624484696,414,1053083110,1
373,350455137,417,825325972,1
374,328078725,418,80078419,1
375,238573079,419,320313677,1
376,954292319,420,207512884,1
377,595943806,411,351998743,1
378,236291576,411,351998743,1
379,945166307,423,395922696,1
380,559439759,424,509948961,1
381,90275391,414,1053083110,1
382,361101564,411,351998743,1
383,370664433,412,334253150,1
384,408915911,413,263270777,1
385,561921820,414,1053083110,1
386,100203632,415,991106969,1
387,400814529,416,743202405,1
388,529516292,428,624173379,1
389,1044323344,418,80078419,1
390,956067907,415,991106969,1
391,603046159,416,743202405,1
392,264700988,417,825325972,1
393,1058803952,418,80078419,1
394,1013990337,430,323097652,1
395,834735876,431,218648784,1
396,117718034,425,966054021,1
397,470872137,445,46389938,1
398,809746725,446,185559752,1
399,17761428,447,742239009,1
400,71045715,436,558055600,1
401,284182863,446,185559752,1
402,62989630,447,742239009,1
403,251958523,432,874595136,1
404,1007834092,449,64664091,1
405,810110897,450,258656366,1
406,19218116,449,64664091,1
407,76872467,450,258656366,1
408,307489868,451,1034625466,1
409,156217649,452,917276394,1
410,624870597,445,46389938,1
411,351998743,446,185559752,1
412,334253150,447,742239009,1
413,263270777,448,821472390,1
414,1053083110,449,64664091,1
415,991106969,450,258656366,1
416,743202405,451,1034625466,1
417,825325972,452,917276394,1
418,80078419,453,447880107,1
419,320313677,454,717778606,1
420,207512884,455,723630776,1
421,830051536,456,747039458,1
422,98980674,455,723630776,1
423,395922696,456,747039458,1
424,509948961,457,840674186,1
425,966054021,458,141471272,1
426,642990612,452,917276394,1
427,424478800,453,447880107,1
428,624173379,454,717778606,1
429,349209869,455,723630776,1
430,323097652,456,747039458,1
431,218648784,457,840674186,1
432,874595136,459,565885089,1
433,277155074,460,116056709,1
434,34878475,461,464226836,1
435,139513900,462,783165521,1
436,558055600,463,985178437,1
437,84738755,464,719488278,1
438,338955023,465,730469466,1
439,282078269,466,774394217,1
440,54571254,473,341462616,1
441,218285018,489,679238769,1
442,873140074,490,569471430,1
443,271334827,483,629311429,1
444,11597484,484,369762071,1
445,46389938,493,1012691349,1
446,185559752,494,829539927,1
447,742239009,480,328600095,1
448,821472390,491,130402073,1
449,64664091,492,521608293,1
450,258656366,493,1012691349,1
451,1034625466,489,679238769,1
452,917276394,495,96934237,1
453,447880107,496,387736948,1
454,717778606,495,96934237,1
455,723630776,487,42452423,1
456,747039458,488,169809692,1
457,840674186,489,679238769,1
458,141471272,490,569471430,1
459,565885089,491,130402073,1
460,116056709,492,521608293,1
461,464226836,493,1012691349,1
462,783165521,494,829539927,1
463,985178437,502,106383868,1
464,719488278,503,425535473,1
465,730469466,493,1012691349,1
466,774394217,505,366116636,1
467,950093220,516,119328707,1
468,579147411,510,167539148,1
469,169105998,511,670156595,1
470,676423993,512,533142735,1
471,558212325,505,366116636,1
472,85365654,506,390724721,1
473,341462616,507,489157063,1
474,292108640,508,882886428,1
475,94692738,509,310320243,1
476,378770954,510,167539148,1
477,441341992,504,628400071,1
478,691626145,505,366116636,1
479,619020935,505,366116636,1
480,328600095,514,1014091004,1
481,240658556,507,489157063,1
482,962634225,508,882886428,1
483,629311429,509,310320243,1
484,369762071,510,167539148,1
485,405306460,511,670156595,1
486,547484017,512,533142735,1
487,42452423,513,1058829119,1
488,169809692,518,835517495,1
489,679238769,530,938354063,1
490,569471430,526,1010298405,1
491,130402073,527,819968150,1
492,521608293,540,418958174,1
493,1012691349,541,602090873,1
494,829539927,542,260879844,1
495,96934237,533,998859747,1
496,387736948,544,952852038,1
497,477205970,538,630164661,1
498,835082057,531,532190782,1
499,119102759,528,58647128,1
500,476411039,529,234588515,1
501,831902335,530,938354063,1
502,106383868,531,532190782,1
503,425535473,532,1055021304,1
504,628400071,532,1055021304,1
505,366116636,533,998859747,1
506,390724721,534,774213516,1
507,489157063,535,949370418,1
508,882886428,536,576256203,1
509,310320243,534,774213516,1
510,167539148,538,630164661,1
511,670156595,539,373174999,1
512,533142735,545,590182680,1
513,1058829119,541,602090873,1
514,1014091004,552,507920135,1
515,835138544,540,418958174,1
516,119328707,554,610529393,1
517,477314829,542,260879844,1
518,835517495,556,104793877,1
519,120844511,544,952852038,1
520,483378046,558,602960217,1
521,859770363,565,475428469,1
522,217855982,566,827972053,1
523,871423928,552,507920135,1
524,264470242,556,104793877,1
525,1057880969,557,419175510,1
526,1010298405,558,602960217,1
527,819968150,559,264357223,1
528,58647128,560,1057428893,1
529,234588515,560,1057428893,1
530,938354063,561,1008490102,1
531,532190782,562,812734937,1
532,1055021304,563,29714279,1
533,998859747,564,118857117,1
534,774213516,565,475428469,1
535,949370418,566,827972053,1
536,576256203,567,90662742,1
537,157541165,568,362650970,1
538,630164661,569,376862059,1
539,373174999,570,433706413,1
540,418958174,571,661083831,1
541,602090873,572,496851678,1
542,260879844,573,913664889,1
543,1043519377,574,433434084,1
544,952852038,578,363717821,1
545,590182680,593,223864431,1
546,213247075,594,895457725,1
547,852988303,595,360605430,1
548,190727743,596,368679898,1
549,762910972,597,400977771,1
550,904160240,598,530169263,1
551,395415489,599,1046935231,1
552,507920135,600,966515452,1
553,957938716,601,644836338,1
554,610529393,598,530169263,1
555,294633925,603,653704998,1
556,104793877,600,966515452,1
557,419175510,605,795603557,1
558,602960217,606,1034930583,1
559,264357223,590,1026908057,1
560,1057428893,591,886406758,1
561,1008490102,592,324401563,1
562,812734937,593,223864431,1
563,29714279,604,467336345,1
564,118857117,609,737306090,1
565,475428469,610,801740714,1
566,827972053,597,400977771,1
567,90662742,598,530169263,1
568,362650970,605,795603557,1
569,376862059,600,966515452,1
570,433706413,601,644836338,1
571,661083831,602,431861705,1
572,496851678,603,653704998,1
573,913664889,610,801740714,1
574,433434084,599,1046935231,1
575,659994514,612,1016691365,1
576,492494411,613,845539988,1
577,896235823,614,160934483,1
578,363717821,621,714407235,1
579,381129460,609,737306090,1
580,450776019,617,636130557,1
581,729362253,630,890143543,1
582,769965365,607,918496862,1
583,932377813,608,452761978,1
584,508285781,609,737306090,1
585,959401303,627,265566732,1
586,616379743,611,1059479209,1
587,318035326,612,1016691365,1
588,198399481,613,845539988,1
589,793597926,614,160934483,1
590,1026908057,615,643737935,1
591,886406758,616,427468095,1
592,324401563,617,636130557,1
593,223864431,620,983908176,1
594,895457725,620,983908176,1
595,360605430,621,714407235,1
596,368679898,635,973922085,1
597,400977771,636,674462868,1
598,530169263,637,550367824,1
599,1046935231,638,53987648,1
600,966515452,639,215950594,1
601,644836338,627,265566732,1
602,431861705,641,233984042,1
603,653704998,642,935936169,1
604,467336345,643,522519204,1
605,795603557,644,1016334994,1
606,1034930583,645,844114506,1
607,918496862,646,155232554,1
608,452761978,647,620930219,1
609,737306090,648,336237228,1
610,801740714,636,674462868,1
611,1059479209,637,550367824,1
612,1016691365,638,53987648,1
613,845539988,641,233984042,1
614,160934483,642,935936169,1
615,643737935,643,522519204,1
616,427468095,644,1016334994,1
617,636130557,645,844114506,1
618,397038581,646,155232554,1
619,514412500,647,620930219,1
620,983908176,647,620930219,1
621,714407235,648,336237228,1
622,710145294,649,271207088,1
623,693097530,651,44346125,1
624,624906472,652,177384502,1
625,352142240,653,709538009,1
626,334827139,654,690668388,1
627,265566732,655,615189906,1
628,1062266931,656,313275977,1
629,1027842253,657,179362087,1
630,890143543,672,718397405,1
631,339348703,659,722309754,1
632,283652988,674,756940255,1
633,60870130,675,880277373,1
634,243480521,678,503177078,1
635,973922085,679,938966491,1
636,674462868,680,534640495,1
637,550367824,681,1064820157,1
638,53987648,682,1038055158,1
639,215950594,683,930995161,1
640,863802378,684,502755175,1
641,233984042,666,614378781,1
642,935936169,667,310031479,1
643,522519204,668,166384095,1
644,1016334994,677,125794269,1
645,844114506,670,514661885,1
646,155232554,677,125794269,1
647,620930219,678,503177078,1
648,336237228,679,938966491,1
649,271207088,680,534640495,1
650,11086531,681,1064820157,1
651,44346125,682,1038055158,1
652,177384502,683,930995161,1
653,709538009,684,502755175,1
654,690668388,679,938966491,1
655,615189906,680,534640495,1
656,313275977,687,1037818338,1
657,179362087,688,930047883,1
658,717448350,683,930995161,1
659,722309754,684,502755175,1
660,741755370,691,467264205,1
661,819537835,697,506256998,1
662,56925869,687,1037818338,1
663,227703476,702,863607067,1
664,910813905,703,233202799,1
665,422030151,704,932811197,1
666,614378781,705,510019316,1
667,310031479,706,966335442,1
668,166384095,699,583919204,1
669,665536383,700,188193169,1
670,514661885,701,752772678,1
671,984905719,702,863607067,1
672,718397405,703,233202799,1
673,726105975,704,932811197,1
674,756940255,705,510019316,1
675,880277373,706,966335442,1
676,299884023,707,644116298,1
677,125794269,708,428981547,1
678,503177078,709,642184367,1
679,938966491,710,421253823,1
680,534640495,711,611273468,1
681,1064820157,712,297610226,1
682,1038055158,713,116699081,1
683,930995161,725,156575527,1
684,502755175,726,626302110,1
685,937278878,731,309492299,1
686,527890040,717,883935573,1
687,1037818338,733,656909497,1
688,930047883,734,480154340,1
689,498966060,735,846875537,1
690,922122419,736,166276677,1
691,467264205,737,665106708,1
692,795314999,738,512943184,1
693,1033776350,721,801723687,1
694,913879929,732,164227374,1
695,434294246,733,656909497,1
696,663435161,742,316952766,1
697,506256998,724,844450249,1
698,951286169,725,156575527,1
699,583919204,726,626302110,1
700,188193169,727,357724794,1
701,752772678,728,357157353,1
702,863607067,734,480154340,1
703,233202799,735,846875537,1
704,932811197,731,309492299,1
705,510019316,732,164227374,1
706,966335442,733,656909497,1
707,644116298,734,480154340,1
708,428981547,735,846875537,1
709,642184367,736,166276677,1
710,421253823,737,665106708,1
711,611273468,738,512943184,1
712,297610226,753,800103468,1
713,116699081,739,978030914,1
714,466796325,749,338669724,1
715,793443477,750,280937072,1
716,1026290261,751,50006466,1
717,883935573,758,40940094,1
718,314516820,759,163760378,1
719,184325458,748,84667431,1
720,737301833,749,338669724,1
721,801723687,750,280937072,1
722,1059411100,751,50006466,1
723,1016418930,752,200025867,1
724,844450249,767,150665144,1
725,156575527,750,280937072,1
726,626302110,760,655041515,1
727,357724794,761,472682415,1
728,357157353,758,40940094,1
729,354887588,763,46725879,1
730,345808530,760,655041515,1
731,309492299,765,747614075,1
732,164227374,762,816987837,1
733,656909497,763,46725879,1
734,480154340,779,954265403,1
735,846875537,780,595836143,1
736,166276677,781,235860926,1
737,665106708,782,943443705,1
738,512943184,783,552549348,1
739,978030914,784,62713746,1
740,690898187,771,989313248,1
741,616109103,786,1003419936,1
742,316952766,787,792454275,1
743,194069243,783,552549348,1
744,776276972,784,62713746,1
745,957624240,788,1022333455,1
746,609271490,789,868108350,1
747,289602313,790,251207929,1
748,84667431,791,1004831717,1
749,338669724,777,999165683,1
750,280937072,780,595836143,1
751,50006466,779,954265403,1
752,200025867,782,943443705,1
753,800103468,783,552549348,1
754,1052930226,782,943443705,1
755,990495432,783,552549348,1
756,740756259,784,62713746,1
757,815541391,804,362928488,1
758,40940094,805,377972131,1
759,163760378,806,438146701,1
760,655041515,807,678844980,1
761,472682415,808,567896272,1
762,816987837,809,124101440,1
763,46725879,810,496405763,1
764,186903518,811,911881231,1
765,747614075,812,426299454,1
766,842972654,798,553212445,1
767,150665144,814,378340323,1
768,602660579,800,261464537,1
769,263158670,801,1045858149,1
770,1052634680,802,962207126,1
771,989313248,803,627603034,1
772,736027523,804,362928488,1
773,796626446,805,377972131,1
774,1039022139,806,438146701,1
775,934863087,807,678844980,1
776,518226876,803,627603034,1
777,999165683,804,362928488,1
778,775437262,805,377972131,1
779,954265403,806,438146701,1
780,595836143,807,678844980,1
781,235860926,808,567896272,1
782,943443705,809,124101440,1
783,552549348,810,496405763,1
784,62713746,811,911881231,1
785,250854984,834,1008260599,1
786,1003419936,835,811816926,1
787,792454275,836,26042234,1
788,1022333455,817,591460578,1
789,868108350,818,218358665,1
790,251207929,819,873434662,1
791,1004831717,820,272513179,1
792,798101397,821,16310895,1
793,1044921942,818,218358665,1
794,958462298,829,577701429,1
795,612623720,830,163322069,1
796,303011233,831,653288279,1
797,138303111,822,65243580,1
798,553212445,823,260974320,1
799,65366134,824,1043897281,1
800,261464537,825,954363654,1
801,1045858149,826,596229144,1
802,962207126,827,237432931,1
803,627603034,828,949731725,1
804,362928488,829,577701429,1
805,377972131,830,163322069,1
806,438146701,831,653288279,1
807,678844980,832,465669471,1
808,567896272,847,514471663,1
809,124101440,834,1008260599,1
810,496405763,835,811816926,1
811,911881231,836,26042234,1
812,426299454,851,708243429,1
813,631455992,852,685490071,1
814,378340323,853,594476637,1
815,439619470,854,230422901,1
816,684736056,855,921691606,1
817,591460578,856,465540952,1
818,218358665,857,788421985,1
819,873434662,858,1006204295,1
820,272513179,859,803591709,1
821,16310895,860,1066883190,1
822,65243580,861,1046307290,1
823,260974320,865,492952083,1
824,1043897281,866,898066508,1
825,954363654,850,713931769,1
826,596229144,851,708243429,1
827,237432931,852,685490071,1
828,949731725,877,321183306,1
829,577701429,878,210991403,1
830,163322069,879,843965613,1
831,653288279,856,465540952,1
832,465669471,881,618547928,1
833,788936061,865,492952083,1
834,1008260599,866,898066508,1
835,811816926,867,371040562,1
836,26042234,868,410420425,1
837,104168938,869,567939876,1
838,416675754,870,124275859,1
839,592961194,871,497103437,1
840,224361128,872,914671927,1
841,897444515,873,437462238,1
842,368552589,874,676107129,1
843,400468534,868,410420425,1
844,528132315,869,567939876,1
845,1038787438,870,124275859,1
846,933924283,871,497103437,1
847,514471663,894,593026617,1
848,984144831,873,437462238,1
849,715353854,874,676107129,1
850,713931769,875,556944868,1
851,708243429,876,80295826,1
852,685490071,877,321183306,1
853,594476637,878,210991403,1
854,230422901,879,843965613,1
855,921691606,894,593026617,1
856,465540952,895,224622823,1
857,788421985,896,898491293,1
858,1006204295,897,372739703,1
859,803591709,898,417216991,1
860,1066883190,888,313931149,1
861,1046307290,889,181982775,1
862,964003688,895,224622823,1
863,634789281,899,595126142,1
864,391673476,900,233020923,1
865,492952083,901,932083692,1
866,898066508,902,507109296,1
867,371040562,903,954695360,1
868,410420425,904,597555968,1
869,567939876,905,242740225,1
870,124275859,906,970960900,1
871,497103437,907,662618130,1
872,914671927,908,502988873,1
873,437462238,904,597555968,1
874,676107129,910,531629212,1
875,556944868,911,1052775024,1
876,80295826,924,59996269,1
877,321183306,925,239985077,1
878,210991403,926,959940308,1
879,843965613,927,618535763,1
880,154636982,928,326659406,1
881,618547928,929,232895803,1
882,326708067,930,931583213,1
883,233090445,931,505107381,1
884,932361781,932,946687702,1
885,508221654,933,565525339,1
886,959144792,934,114617709,1
887,615353699,935,458470838,1
888,313931149,936,760141530,1
889,181982775,917,19336781,1
890,727931102,918,77347127,1
891,764240760,919,309388510,1
892,909479395,920,163812216,1
893,416692110,921,655248865,1
894,593026617,922,473511814,1
895,224622823,939,330675868,1
896,898491293,940,248961650,1
897,372739703,941,995846603,1
898,417216991,942,762160940,1
899,595126142,943,901160115,1
900,233020923,947,916239196,1
901,932083692,948,443731314,1
902,507109296,946,765930711,1
903,954695360,929,232895803,1
904,597555968,946,765930711,1
905,242740225,947,916239196,1
906,970960900,948,443731314,1
907,662618130,949,701183432,1
908,502988873,950,657250082,1
909,938213671,951,481516682,1
910,531629212,952,852324905,1
911,1052775024,938,351104423,1
912,989874627,939,330675868,1
913,738273038,943,901160115,1
914,805608505,941,995846603,1
915,1208548,942,762160940,1
916,4834195,943,901160115,1
917,19336781,947,916239196,1
918,77347127,949,701183432,1
919,309388510,949,701183432,1
920,163812216,946,765930711,1
921,655248865,947,916239196,1
922,473511814,955,861702759,1
923,820305435,956,225585564,1
924,59996269,950,657250082,1
925,239985077,951,481516682,1
926,959940308,952,852324905,1
927,618535763,953,188074150,1
928,326659406,954,752296601,1
929,232895803,975,840745432,1
930,931583213,976,141756259,1
931,505107381,966,432376967,1
932,946687702,967,655766044,1
933,565525339,959,478832406,1
934,114617709,963,174528050,1
935,458470838,964,698112200,1
936,760141530,965,644965153,1
937,893082473,966,432376967,1
938,351104423,967,655766044,1
939,330675868,968,475580531,1
940,248961650,969,828580300,1
941,995846603,970,93095728,1
942,762160940,971,372382913,1
943,901160115,972,415789831,1
944,383414989,981,203263254,1
945,459918133,982,813053016,1
946,765930711,983,30986594,1
947,916239196,984,123946379,1
948,443731314,985,495785517,1
949,701183432,986,909400245,1
950,657250082,987,416375511,1
951,481516682,988,591760222,1
952,852324905,981,203263254,1
953,188074150,982,813053016,1
954,752296601,983,30986594,1
955,861702759,997,763061724,1
956,225585564,998,904763249,1
957,902342257,999,397827524,1
958,388143557,1000,517568272,1
959,478832406,1001,996531267,1
960,841587800,1002,764899599,1
961,145125731,1003,912114751,1
962,580502924,989,219557243,1
963,174528050,990,878228973,1
964,698112200,991,291690422,1
965,644965153,1004,427233534,1
966,432376967,993,372079461,1
967,655766044,994,414576023,1
968,475580531,995,584562269,1
969,828580300,996,190765431,1
970,93095728,1009,474216923,1
971,372382913,1010,823125870,1
972,415789831,1011,71278008,1
973,589417501,1012,285112035,1
974,210186358,1013,66706318,1
975,840745432,1014,266825274,1
976,141756259,1015,1067301096,1
977,567025037,1020,920887650,1
978,120616500,1009,474216923,1
979,482466001,1010,823125870,1
980,856122181,1011,71278008,1
981,203263254,1012,285112035,1
982,813053016,1013,66706318,1
983,30986594,1030,371341081,1
984,123946379,1015,1067301096,1
