kmer_1,hash_1,kmer_2,hash_2,Sample
4,14158163878877334668,45,6498725538788044615,3
5,3395979971458709055,54,13615533080704964233,3
6,1722547021121133077,38,6083610701726218358,3
7,6678060141737140093,34,4131987822983026017,3
8,8265468865861864371,47,9801885836366707773,3
9,4716278973216955167,57,6315614759841297722,3
10,6413946902485645858,42,2622817537188493644,3
11,14701372548154858999,47,9801885836366707773,3
12,2131247483136098571,56,10802247922270554811,3
13,18146130718600110119,54,13615533080704964233,3
14,15912120416063584658,40,537558922734292082,3
15,5235924631200130359,47,9801885836366707773,3
16,3659737995719845834,58,6815682222972442969,3
17,3285823944198310793,48,6363458217851067918,3
18,7575807249324440141,66,15614388752662958940,3
19,14927829389619675005,63,15731600024394009012,3
20,9924210525379920181,58,6815682222972442969,3
21,6492221974208743362,62,1004070868249701701,3
22,9152413694123058941,68,5593829199831359711,3
23,18162914407191978673,70,6459674281199583952,3
24,8969144859579576852,55,3768523141087217129,3
25,14433124214927973989,75,9055721256546499922,3
26,10339520716646697350,53,16361513156927636018,3
27,3763799077937649837,69,1614920612556846187,3
28,1625351489058681865,64,2751325379522103176,3
29,17358213108348963944,75,9055721256546499922,3
30,15045924526923191986,62,1004070868249701701,3
31,3613111325930225537,78,6831872423358685263,3
32,16084491001354863940,57,6315614759841297722,3
33,3452165639034003399,59,5899881700647648301,3
34,4131987822983026017,68,5593829199831359711,3
35,7265386344288944498,82,14184185067319922104,3
36,9145617008915068245,68,5593829199831359711,3
37,14035660262231814539,82,14184185067319922104,3
38,6083610701726218358,78,6831872423358685263,3
39,11387744854701772768,64,2751325379522103176,3
40,537558922734292082,83,10611108612272096268,3
41,5267390402724511315,76,4859291595244831219,3
42,2622817537188493644,79,10985119603310884147,3
43,16551506386266212021,68,5593829199831359711,3
44,12290178551616511061,73,11242262563574681249,3
45,6498725538788044615,84,10277195792797169709,3
46,2273458616205491858,80,17251948258191923436,3
47,9801885836366707773,74,15112416935214399591,3
48,6363458217851067918,73,11242262563574681249,3
49,16341680527639661886,85,4215036101666015674,3
50,8342522442303721407,81,15047242506311914283,3
51,881285450101787842,83,10611108612272096268,3
52,8281680420043525561,77,5115690048551899670,3
53,16361513156927636018,82,14184185067319922104,3
54,13615533080704964233,84,10277195792797169709,3
55,3768523141087217129,84,10277195792797169709,3
56,10802247922270554811,84,10277195792797169709,3
57,6315614759841297722,85,4215036101666015674,3
58,6815682222972442969,83,10611108612272096268,3
59,5899881700647648301,84,10277195792797169709,3

0,16869952314492269330,25,5071916609085785666,4
1,4292136982983468792,28,3059193477543655317,4
2,17168547023548291641,39,17003643969187253430,4
3,7672590917284133200,53,16435500948615445367,4
4,3354048165282394618,39,17003643969187253430,4
5,16540162895133666332,49,4695764433237423326,4
6,3600602804396869017,45,4083990611913315138,4
7,17777037548529799158,48,2154779524904727539,4
8,515721310110998487,33,9210930698657162566,4
9,2809448549596700026,35,5762319492539356008,4
10,1793197714269402201,55,2425839587254270450,4
11,1932159251623238016,43,13098899061058740017,4
12,8310939122896004993,51,10009740555912228733,4
13,8670694078589534593,43,13098899061058740017,4
14,17288533585696685779,63,140801929526088890,4
15,15466187625659474017,45,4083990611913315138,4
16,9204493659135684825,63,140801929526088890,4
17,9736140793785926288,48,2154779524904727539,4
18,3857507278956666139,67,9975584755824729157,4
19,3677432055337112594,48,2154779524904727539,4
20,9650748877623743642,47,14373749292765464156,4
21,16222541118515963014,65,12076954685468251360,4
22,12923162219141980533,66,17356831013599271615,4
23,6765219441793530117,60,545579586407558863,4
24,8614092058051582040,54,15678372132223540053,4
25,5071916609085785666,65,12076954685468251360,4
26,1832949446119630684,74,640979975025167969,4
27,6268085025231962850,72,12811759009838323348,4
28,3059193477543655317,75,5629669474509063930,4
29,14047361393158873895,76,1009593190625631931,4
30,849241023981141746,61,14105306242770911830,4
31,4680117024885154895,69,13827439086320679132,4
32,2302735302110535193,63,140801929526088890,4
33,9210930698657162566,77,9861827183833222073,4
34,9811590915673580399,70,9222064264115989017,4
35,5762319492539356008,63,140801929526088890,4
36,4602533851350715787,80,11664766020207846716,4
37,5119576986366863323,73,5479664244914932706,4
38,10902041342532305616,84,2791480344191645215,4
39,17003643969187253430,71,17038002850033352401,4
40,9254526745788155336,78,4240510521581179212,4
41,2036113088478319398,70,9222064264115989017,4
42,8145397669773116445,76,1009593190625631931,4
43,13098899061058740017,72,12811759009838323348,4
44,2176232555284026593,75,5629669474509063930,4
45,4083990611913315138,76,1009593190625631931,4
46,6199686074389892323,79,11111389168578126256,4
47,14373749292765464156,79,11111389168578126256,4
48,2154779524904727539,85,445272343495399522,4
49,4695764433237423326,84,2791480344191645215,4
50,8245531417084506909,79,11111389168578126256,4
51,10009740555912228733,79,11111389168578126256,4
52,4825505989637884939,82,12228797625976030287,4
53,16435500948615445367,82,12228797625976030287,4
54,15678372132223540053,79,11111389168578126256,4
55,2425839587254270450,85,445272343495399522,4
56,6633684542772391419,83,3488483138055769001,4
57,8087994005038217153,85,445272343495399522,4
58,9245282055818420652,84,2791480344191645215,4
59,1400809553549014365,84,2791480344191645215,4

0,2644180907784682657,28,9974071970715222701,5
1,1908502849426917578,47,11922344448697929487,5
2,6737108902566358291,27,3965743561081746384,5
3,2879825689913192418,32,8543850371675872975,5
4,11519310917943152223,38,17614523202872840311,5
5,10228905094745830758,50,1430078960408416934,5
6,5574033040553562668,34,3423349954364063294,5
7,14854901338309404785,32,8543850371675872975,5
8,4079373224450761199,49,10911203107688301283,5
9,8196495011318466605,48,2691253794684570868,5
10,1434006813386667316,56,1492498625881927649,5
11,8627648360480948157,50,1430078960408416934,5
12,5896816418449820612,59,15378197325151479637,5
13,4938649430578221955,62,10088740675367701278,5
14,8416775156080523963,60,12552280416570894303,5
15,2373469068894661384,44,10452787313239774770,5
16,7433508369879575209,54,1453237814573564893,5
17,16636441728511167898,55,10836654010243675168,5
18,13736823902109557235,58,4267769796921144177,5
19,16748365125888235526,69,8925569266316743349,5
20,16011781988695642514,70,4654430338902135440,5
21,8706764621187209162,55,10836654010243675168,5
22,11754282246531387280,68,12526982906345306101,5
23,10123644558148125956,52,2795275578544303042,5
24,1053630173499297492,68,12526982906345306101,5
25,6844217981841741781,64,9291399094412128087,5
26,14254334924081890377,55,10836654010243675168,5
27,3965743561081746384,70,4654430338902135440,5
28,9974071970715222701,69,8925569266316743349,5
29,12002069978871440959,74,1790529572405829182,5
30,2532795263163366843,66,10783540122930957127,5
31,15971020562838656908,67,1796873014338515359,5
32,8543850371675872975,58,4267769796921144177,5
33,5069099237441644976,80,18418616988219212386,5
34,3423349954364063294,66,10783540122930957127,5
35,13693328813056882640,84,9856017881014894993,5
36,17879961045511099107,64,9291399094412128087,5
37,967494441292524655,67,1796873014338515359,5
38,17614523202872840311,64,9291399094412128087,5
39,6216028827238899941,83,17448418083381098312,5
40,11591137057112234205,80,18418616988219212386,5
41,9152428689258078424,85,3620919165318609236,5
42,13027622372667075420,68,12526982906345306101,5
43,15628241391457551134,82,17445354955989692677,5
44,10452787313239774770,78,12640847715778920099,5
45,10851950421844230689,82,17445354955989692677,5
46,6514445242982529045,85,3620919165318609236,5
47,11922344448697929487,81,6675272749877881257,5
48,2691253794684570868,76,8878785635951767020,5
49,10911203107688301283,76,8878785635951767020,5
50,1430078960408416934,84,9856017881014894993,5
51,5372238957225709198,79,12398188587892142009,5
52,2795275578544303042,78,12640847715778920099,5
53,490342871946791754,81,6675272749877881257,5
54,1453237814573564893,83,17448418083381098312,5
55,10836654010243675168,82,17445354955989692677,5
56,1492498625881927649,81,6675272749877881257,5
57,3373151911951724407,83,17448418083381098312,5
58,4267769796921144177,84,9856017881014894993,5
59,15378197325151479637,84,9856017881014894993,5

0,5901413559546904219,31,10970201829674417029,6
1,17444505697783987050,44,14235225579949699508,6
2,12890429973748428157,46,12797259054298526175,6
3,4124051170155154677,32,15184008139267384068,6
4,2670876520957263596,29,14872062566486198301,6
5,8548295605463278075,35,9001397861057873068,6
6,13179498562896736657,53,890076746910186870,6
7,6400169411506980211,53,890076746910186870,6
8,4675858232425112473,45,11533724989378324405,6
9,4743474537069385091,52,12973969619542994297,6
10,14393459571114489746,59,7852138538665355699,6
11,11198468519643188214,55,1445672500413406738,6
12,5530808682294370943,50,11677774389800899635,6
13,3296702497883674895,52,12973969619542994297,6
14,13816392250743135637,51,8918063594985239873,6
15,2542724421614384205,63,14819852691722042223,6
16,15437678303918689017,43,17493777784814814058,6
17,17048287748778251729,48,1888551219302115572,6
18,9482948154166576897,47,16630114081889705494,6
19,2794302014717771353,44,14235225579949699508,6
20,15187008647330812435,47,16630114081889705494,6
21,14913806754712050359,58,15789809652007651435,6
22,16761186510067562704,48,1888551219302115572,6
23,11704513804109210425,60,2416810678754471062,6
24,11909949263719133532,59,7852138538665355699,6
25,74318188525434722,71,416610797816330006,6
26,15828580115582158796,72,6474665758835434380,6
27,13121288825824717533,66,2073012233709940055,6
28,9359746280563784260,58,15789809652007651435,6
29,14872062566486198301,76,9692821833979360404,6
30,2451913724153926823,60,2416810678754471062,6
31,10970201829674417029,74,8036155634240255221,6
32,15184008139267384068,65,17628143529128166666,6
33,2988236452218765667,76,9692821833979360404,6
34,17611501405397994222,59,7852138538665355699,6
35,9001397861057873068,73,7080166146695931183,6
36,10144062155245309869,68,2162312640100666984,6
37,1083794843144909698,72,6474665758835434380,6
38,18205117052709872552,72,6474665758835434380,6
39,17233983082834824045,66,2073012233709940055,6
40,14714313282826491467,79,14698995058825483359,6
41,4235634851241565082,85,15240187491014034713,6
42,4825315216510889223,68,2162312640100666984,6
43,17493777784814814058,72,6474665758835434380,6
44,14235225579949699508,72,6474665758835434380,6
45,11533724989378324405,85,15240187491014034713,6
46,12797259054298526175,82,12681866811270388896,6
47,16630114081889705494,74,8036155634240255221,6
48,1888551219302115572,76,9692821833979360404,6
49,7554309227733934496,74,8036155634240255221,6
50,11677774389800899635,79,14698995058825483359,6
51,8918063594985239873,83,3483824905813239672,6
52,12973969619542994297,78,13215598637209053032,6
53,890076746910186870,82,12681866811270388896,6
54,8943689288566328447,82,12681866811270388896,6
55,1445672500413406738,85,15240187491014034713,6
56,4453095501430494091,85,15240187491014034713,6
57,1025811039443389314,85,15240187491014034713,6
58,15789809652007651435,85,15240187491014034713,6
59,7852138538665355699,85,15240187491014034713,6

0,6382982549661249608,35,4209494587323593358,7
1,15805599091881026086,36,18392836327021468687,7
2,6176829538216821830,46,17225326242422681873,7
3,591015766126821640,37,1154415278893884646,7
4,496465403558809632,47,10188623243878535535,7
5,18442049631474461902,42,7343611054710393022,7
6,10265291126612332125,41,9170036629165402624,7
7,13541116071873110977,37,1154415278893884646,7
8,16163040805634055742,44,663853371533469342,7
9,14870134741912810045,50,4058612505194186683,7
10,15805759598251459296,50,4058612505194186683,7
11,8586772083413766155,42,7343611054710393022,7
12,11884255094512383130,60,141872154620219320,7
13,17511289527206141066,59,6426481000529909608,7
14,5413861996865199034,58,4202740849277948903,7
15,15364209531067203247,63,13691090559089699648,7
16,6942385943470580903,66,8056888954380234798,7
17,13378761926529085132,52,1339328891708647952,7
18,1599646721007838772,51,17089166521876627230,7
19,4970972607921218848,67,16486714528443820308,7
20,17974271547885971518,64,16295910091864203870,7
21,13758759969542770786,50,4058612505194186683,7
22,11514413598131705930,57,8698919628582620755,7
23,12248689818899855324,51,17089166521876627230,7
24,6132688670040095245,55,1214278400950456,7
25,17723932377263967888,62,8034446694568404237,7
26,6205317672432062371,59,6426481000529909608,7
27,6012475455751967644,63,13691090559089699648,7
28,4154765504339499831,55,1214278400950456,7
29,16560588178964709221,70,7737741520682165821,7
30,10491145410147809889,60,141872154620219320,7
31,17044685781645941444,56,6021920975491892381,7
32,12631754799780034575,60,141872154620219320,7
33,9745456351324528864,79,9416517342502946320,7
34,9007194569655251861,60,141872154620219320,7
35,4209494587323593358,85,6985372256193417662,7
36,18392836327021468687,63,13691090559089699648,7
37,1154415278893884646,81,13408291001194297288,7
38,11870757608811799995,78,2459747149870009317,7
39,6538828414265755860,73,11366643704116081387,7
40,8555279777931092003,78,2459747149870009317,7
41,9170036629165402624,68,5937583340569155185,7
42,7343611054710393022,73,11366643704116081387,7
43,8944484057710716740,81,13408291001194297288,7
44,663853371533469342,78,2459747149870009317,7
45,3573166687870191061,78,2459747149870009317,7
46,17225326242422681873,71,3618526644192996257,7
47,10188623243878535535,83,2454425511263938037,7
48,17894504308498710061,77,9715138943466788421,7
49,7434368516955826033,81,13408291001194297288,7
50,4058612505194186683,82,14620404689221866244,7
51,17089166521876627230,77,9715138943466788421,7
52,1339328891708647952,78,2459747149870009317,7
53,5753391704389907076,83,2454425511263938037,7
54,15156435881418549934,79,9416517342502946320,7
55,1214278400950456,81,13408291001194297288,7
56,6021920975491892381,82,14620404689221866244,7
57,8698919628582620755,83,2454425511263938037,7
58,4202740849277948903,85,6985372256193417662,7
59,6426481000529909608,85,6985372256193417662,7

0,3803552347219263694,27,5523723889876769145,8
1,3426320605396338861,38,11912965909959726732,8
2,14898810764701482223,44,9085158554762187908,8
3,18146641444471994988,38,11912965909959726732,8
4,11195783255269457047,31,15791237730229055367,8
5,717984698272939340,43,2271289649427965222,8
6,18146607559638099631,55,9932215332709041818,8
7,14643120122714864009,55,9932215332709041818,8
8,4791209372057808752,54,2593899688078986122,8
9,15578218740693220595,45,17880478829564781004,8
10,1571566873221980758,40,1975325954188897124,8
11,11313288833530698937,45,17880478829564781004,8
12,1584125852194554668,45,17880478829564781004,8
13,8896226926194982933,54,2593899688078986122,8
14,13183299509757870059,58,6338727009789446254,8
15,29443557736466659,52,10394455185940737537,8
16,6096385244171348466,55,9932215332709041818,8
17,17475619110623347554,67,1632032734278689644,8
18,10370775834456297452,48,16039784394462126786,8
19,9017333780881564467,45,17880478829564781004,8
20,2978870910227556592,61,12325812905042605755,8
21,9016996124377056887,55,9932215332709041818,8
22,1436218135068180412,64,7483196886080899782,8
23,15159339183052678878,60,12624819488579874318,8
24,2621822310997921182,59,17472139969834758695,8
25,5739320984357634365,68,7053202633599314314,8
26,17805562354588898781,61,12325812905042605755,8
27,5523723889876769145,71,15116358994477223944,8
28,17990106990493497905,74,15592435844797650875,8
29,7428595232196317082,60,12624819488579874318,8
30,7736304799204030303,70,10780571822273964341,8
31,15791237730229055367,76,5565995429597565785,8
32,15438947734946640618,68,7053202633599314314,8
33,11313912228458574024,81,14349894708122385908,8
34,8845430504900057567,79,16922213611128375581,8
35,2030428120326707318,63,3008257359406199558,8
36,5467516532209027166,65,8834825662252392967,8
37,3423318539695823635,80,9882613951530284522,8
38,11912965909959726732,64,7483196886080899782,8
39,11421349276747268215,70,10780571822273964341,8
40,1975325954188897124,76,5565995429597565785,8
41,7181847229203092650,83,45633053875934564,8
42,13470836303326742516,68,7053202633599314314,8
43,2271289649427965222,77,1219012797944883695,8
44,9085158554762187908,71,15116358994477223944,8
45,17880478829564781004,79,16922213611128375581,8
46,1068453743635138147,71,15116358994477223944,8
47,7347786195933546830,74,15592435844797650875,8
48,16039784394462126786,74,15592435844797650875,8
49,8818905361014819594,83,45633053875934564,8
50,5755291138827124408,83,45633053875934564,8
51,4877009536397522230,76,5565995429597565785,8
52,10394455185940737537,82,2112368008424502576,8
53,4684311235323990313,83,45633053875934564,8
54,2593899688078986122,82,2112368008424502576,8
55,9932215332709041818,80,9882613951530284522,8
56,10366558008896732499,82,2112368008424502576,8
57,13214338214323176163,84,2213883847381213474,8
58,6338727009789446254,85,8855542983027036760,8
59,17472139969834758695,85,8855542983027036760,8

0,13788009347843954868,31,1580570474184883415,9
1,4811755860899081226,43,5269590807765830763,9
2,6076582481748275782,51,3172977552929619037,9
3,10286011960183974094,39,11422499767435486697,9
4,3922825909564871215,34,14572335580741296301,9
5,1511688378566061165,44,5013295387400007664,9
6,2566768458160078001,41,16362185807474116045,9
7,13363038839145418739,57,3647364883207873616,9
8,6964933752222495009,42,10964188053860575174,9
9,16612922454891235209,38,15051063520291025400,9
10,7517963704078356164,52,17686723765932241327,9
11,9270479647687773227,51,3172977552929619037,9
12,11800324545442848213,62,1728806759071080635,9
13,9147096117892721241,38,15051063520291025400,9
14,17419791577948286412,42,10964188053860575174,9
15,16699521573863525439,42,10964188053860575174,9
16,7275551642767089592,43,5269590807765830763,9
17,14044966950895465153,48,12570463426492451577,9
18,2363047899733567255,45,16032222828766146492,9
19,5234219062994017572,69,8086357979394967166,9
20,8700947230598303675,69,8086357979394967166,9
21,13131458449465407075,56,664237733298030547,9
22,15632346082086738517,55,4797157222630341753,9
23,7189117204166552023,48,12570463426492451577,9
24,10210611977348999802,49,10798692239597787997,9
25,1487419667011301307,70,10294320701711599756,9
26,15649002467041579708,74,17880306048854770114,9
27,16968440962232492099,71,8444396950641180058,9
28,3563329921545626448,69,8086357979394967166,9
29,15514276904293927789,66,15629563913708926319,9
30,1048120705149853549,69,8086357979394967166,9
31,1580570474184883415,70,10294320701711599756,9
32,5985082292824440125,70,10294320701711599756,9
33,1646041939178422174,80,15447688100824392104,9
34,14572335580741296301,67,13369409924440878954,9
35,6044612451101669912,81,6450927091665693386,9
36,5339370731174303235,76,3278316562095472682,9
37,15484175905584577822,81,6450927091665693386,9
38,15051063520291025400,79,9297718998528390650,9
39,11422499767435486697,72,15646386901093220405,9
40,8004496737785740162,85,12114247611081231852,9
41,16362185807474116045,75,6925090865371830491,9
42,10964188053860575174,69,8086357979394967166,9
43,5269590807765830763,75,6925090865371830491,9
44,5013295387400007664,80,15447688100824392104,9
45,16032222828766146492,72,15646386901093220405,9
46,8277258630872988294,77,3993089895454819293,9
47,5326612435819346868,80,15447688100824392104,9
48,12570463426492451577,83,6109343800475341510,9
49,10798692239597787997,83,6109343800475341510,9
50,11223918839903788283,82,11904614525302217319,9
51,3172977552929619037,83,6109343800475341510,9
52,17686723765932241327,78,9754876008362171538,9
53,6438995183016681310,79,9297718998528390650,9
54,7848144238590043072,84,6003031824062572240,9
55,4797157222630341753,80,15447688100824392104,9
56,664237733298030547,82,11904614525302217319,9
57,3647364883207873616,84,6003031824062572240,9
58,5763293706933531940,83,6109343800475341510,9
59,4830760042389742597,84,6003031824062572240,9

0,6371917040703226343,31,17862248488992593279,10
1,7040896987859703376,32,11779973752753375666,10
2,7386659522858906934,52,32229507281647376,10
3,3605555347048412522,52,32229507281647376,10
4,7207126169869338670,43,1058142899955408019,10
5,5683881292603679719,46,1846428302925982222,10
6,4288908159017711292,49,5730766712210115097,10
7,1375221408942396465,43,1058142899955408019,10
8,17108326456547370615,58,18333033861050439637,10
9,11776379951797824340,59,2147956775700351898,10
10,2019301646329454897,55,3438262810768914632,10
11,4877536489075271502,42,845422638696650584,10
12,14513121931855284509,55,3438262810768914632,10
13,4826625202564617254,61,17053300202906047950,10
14,9491058001776011999,62,12873010794991690749,10
15,7189694820697875480,62,12873010794991690749,10
16,11762590438226747787,54,7546878025980910717,10
17,9492256314809852485,66,6288649703307268408,10
18,9678816757478228945,59,2147956775700351898,10
19,7880885250615057074,61,17053300202906047950,10
20,18040003771981254976,53,3385068787597914253,10
21,16022952195477172264,59,2147956775700351898,10
22,13932539752945438587,48,1378573962820686915,10
23,362838948841418058,69,2531895134054893989,10
24,16044345731471029836,55,3438262810768914632,10
25,945017787804147468,51,6937690785858219646,10
26,3780015623731877679,75,16459450064562318560,10
27,3545347567431559153,72,15299967397884824728,10
28,13933209298343005492,72,15299967397884824728,10
29,4444521425305042748,78,8882765936021042079,10
30,13665663534963980217,74,4114849053565584059,10
31,17862248488992593279,68,2222965809039759157,10
32,11779973752753375666,81,9328679265187946766,10
33,11817431040804422282,77,1628378247421187252,10
34,3304293329433624593,78,8882765936021042079,10
35,7616914837387724140,67,2286526833682721102,10
36,13170929952953526020,82,421252507735535395,10
37,5261647069797290113,64,18050402015902617737,10
38,10855485811782228324,80,12984329519007679382,10
39,12431258976512584224,72,15299967397884824728,10
40,16984810313050716312,74,4114849053565584059,10
41,18418570143679666778,83,6425831411958191686,10
42,845422638696650584,82,421252507735535395,10
43,1058142899955408019,85,9705475615075236528,10
44,17642068206597559885,76,14691849422101028584,10
45,6369237954833623065,76,14691849422101028584,10
46,1846428302925982222,72,15299967397884824728,10
47,3662220042673018169,80,12984329519007679382,10
48,1378573962820686915,75,16459450064562318560,10
49,5730766712210115097,80,12984329519007679382,10
50,16869721119426488359,75,16459450064562318560,10
51,6937690785858219646,80,12984329519007679382,10
52,32229507281647376,80,12984329519007679382,10
53,3385068787597914253,78,8882765936021042079,10
54,7546878025980910717,83,6425831411958191686,10
55,3438262810768914632,81,9328679265187946766,10
56,272741251957105439,84,9598490416949402726,10
57,1893530083260702150,83,6425831411958191686,10
58,18333033861050439637,83,6425831411958191686,10
59,2147956775700351898,84,9598490416949402726,10

0,16228640692682268010,39,1271525819750747899,11
1,9995406935276352969,32,6565774968435010660,11
2,12241610911391024951,44,15714804195550791533,11
3,12135591268484572720,31,8077988910046581254,11
4,5720535158849933598,49,16299852199982540131,11
5,533472561020408265,37,18351286216642318136,11
6,12654062195757373810,37,18351286216642318136,11
7,5066045362013631641,35,13226500929680109787,11
8,15684424518708901515,48,5882203117446193908,11
9,11495988838245371656,44,15714804195550791533,11
10,5762037921767657225,44,15714804195550791533,11
11,3652238700031003366,48,5882203117446193908,11
12,11376055899713309381,60,9038815289394734319,11
13,13475525627291986852,39,1271525819750747899,11
14,8102829472676726310,59,2268997027541837058,11
15,13964588980379399213,64,17504352094877711847,11
16,6617315896278423144,45,7388897897308698394,11
17,10555506076638830508,51,6091215325380762871,11
18,14386346621547842166,45,7388897897308698394,11
19,8852413928352684369,47,15445680930928029248,11
20,11175070994582799729,50,15357905753812723465,11
21,12505065212116815235,50,15357905753812723465,11
22,11485408027902538303,58,16066833198230160435,11
23,18421750507057593926,70,3493094218521369823,11
24,12598404467197955629,72,8855672354485833440,11
25,17720016514434345674,68,10466896916360955282,11
26,13937873446772018723,64,17504352094877711847,11
27,7763921737778866467,67,475709791904730838,11
28,185971325045523400,73,1052564028587136387,11
29,14288558974554095551,61,3677430148592912181,11
30,4675873441537052110,59,2268997027541837058,11
31,8077988910046581254,65,5591865129602112358,11
32,6565774968435010660,68,10466896916360955282,11
33,5916663729658482000,64,17504352094877711847,11
34,3558978058710126681,59,2268997027541837058,11
35,13226500929680109787,67,475709791904730838,11
